i,j,delta,beta,priority,integral,max_delta,pi
8,13,660,0.11,0.05,1778.8,0.68264,0.37051
8,13,660,0.12,0.05,1778.8,0.68264,0.37051
8,13,660,0.15,0.05,1778.8,0.68264,0.37051
8,13,660,0.17,0.05,1778.8,0.68264,0.37051
8,13,660,0.19,0.05,1778.8,0.68264,0.37051
8,13,660,0.2,0.05,1778.8,0.68264,0.37051
8,13,720,0.01,0.05,2005.3,0.88216,0.18653
8,13,720,0.03,0.05,1778.8,0.68264,0.37051
8,13,720,0.04,0.05,1778.8,0.68264,0.37051
8,13,720,0.06,0.05,1778.8,0.68264,0.37051
8,13,720,0.08,0.05,1778.8,0.68264,0.37051
8,13,720,0.14,0.05,1778.8,0.68264,0.37051
8,13,720,0.15,0.05,1778.8,0.68264,0.37051
8,13,720,0.16,0.05,1778.8,0.68264,0.37051
8,13,720,0.18,0.05,1778.8,0.68264,0.37051
8,13,720,0.19,0.05,1778.8,0.68264,0.37051
8,13,720,0.2,0.05,1778.8,0.68264,0.37051
9,10,60,0.01,0.05,2934.4,1.0844,-3.2761e-15
9,10,60,0.04,0.05,2908,1.0844,-3.7571e-12
9,10,60,0.05,0.05,2897.3,1.0844,-2.8666e-15
9,10,60,0.06,0.05,2526.6,0.96981,0.1057
9,10,60,0.07,0.05,2438,0.9023,0.16796
9,10,60,0.08,0.05,2435.4,0.9023,0.16796
9,10,60,0.09,0.05,2432.9,0.9023,0.16796
9,10,60,0.1,0.05,2430.3,0.9023,0.16796
9,10,60,0.11,0.05,2427.6,0.9023,0.16796
9,10,60,0.12,0.05,2424.8,0.9023,0.16796
9,10,60,0.14,0.05,2418.1,0.9023,0.16796
9,10,60,0.17,0.05,2406.3,0.9023,0.16796
9,10,60,0.18,0.05,2403.1,0.9023,0.16796
9,10,60,0.19,0.05,2400.4,0.9023,0.16796
9,10,60,0.2,0.05,2398.1,0.9023,0.16796
9,10,120,0.01,0.05,2915.9,1.0845,-4.4453e-05
9,10,120,0.03,0.05,2851.2,1.087,-0.0024018
9,10,120,0.04,0.05,2823.7,1.0884,-0.0036206
9,10,120,0.05,0.05,2797.4,1.0844,-2.8666e-15
9,10,120,0.06,0.05,2474.1,0.96981,0.1057
9,10,120,0.07,0.05,2387.8,0.9023,0.16796
9,10,120,0.08,0.05,2382.3,0.9023,0.16796
9,10,120,0.09,0.05,2377.5,0.9023,0.16796
9,10,120,0.1,0.05,2373.8,0.9023,0.16796
9,10,120,0.12,0.05,2368.5,0.9023,0.16796
9,10,120,0.13,0.05,2365.7,0.9023,0.16796
9,10,120,0.15,0.05,2358.9,0.9023,0.16796
9,10,120,0.16,0.05,2354.9,0.9023,0.16796
9,10,120,0.17,0.05,2351.3,0.9023,0.16796
9,10,120,0.19,0.05,2345.6,0.9023,0.16796
9,10,120,0.2,0.05,2343.4,0.9023,0.16796
9,10,180,0.01,0.05,2897.1,1.0845,-9.5922e-05
9,10,180,0.03,0.05,2782.7,1.0871,-0.0024566
9,10,180,0.04,0.05,2735.3,1.0884,-0.0036742
9,10,180,0.05,0.05,2696.8,1.0844,-3.0713e-15
9,10,180,0.06,0.05,2412,0.9698,0.10571
9,10,180,0.07,0.05,2333.6,0.9023,0.16796
9,10,180,0.08,0.05,2325.9,0.9023,0.16796
9,10,180,0.09,0.05,2318.7,0.9023,0.16796
9,10,180,0.1,0.05,2311.7,0.9023,0.16796
9,10,180,0.11,0.05,2307.3,0.9023,0.16796
9,10,180,0.13,0.05,2302.2,0.9023,0.16796
9,10,180,0.17,0.05,2289,0.9023,0.16796
9,10,180,0.18,0.05,2285.9,0.9023,0.16796
9,10,180,0.19,0.05,2283.4,0.9023,0.16796
9,10,240,0.01,0.05,2879.5,1.0845,-9.593e-05
9,10,240,0.02,0.05,2802.7,1.0858,-0.0012641
9,10,240,0.04,0.05,2649.8,1.0884,-0.0036742
9,10,240,0.05,0.05,2605,1.0844,-3.0713e-15
9,10,240,0.07,0.05,2276.5,0.9023,0.16796
9,10,240,0.08,0.05,2267.6,0.9023,0.16796
9,10,240,0.1,0.05,2250.5,0.9023,0.16796
9,10,240,0.12,0.05,2235.2,0.9023,0.16796
9,10,240,0.13,0.05,2231.8,0.9023,0.16796
9,10,240,0.15,0.05,2225.5,0.9023,0.16796
9,10,240,0.16,0.05,2222.2,0.9023,0.16796
9,10,240,0.17,0.05,2218.8,0.9023,0.16796
9,10,240,0.18,0.05,2215.7,0.9023,0.16796
9,10,240,0.19,0.05,2213.2,0.9023,0.16796
9,10,240,0.2,0.05,2211.1,0.9023,0.16796
9,10,300,0.02,0.05,2780.7,1.0858,-0.0012641
9,10,300,0.04,0.05,2609.2,1.0884,-0.0036742
9,10,300,0.05,0.05,2557.1,1.0844,-4.9141e-15
9,10,300,0.06,0.05,2311.6,0.96946,0.10603
9,10,300,0.07,0.05,2246.5,0.9023,0.16796
9,10,300,0.08,0.05,2238.4,0.9023,0.16796
9,10,300,0.09,0.05,2230.4,0.9023,0.16796
9,10,300,0.11,0.05,2213.3,0.9023,0.16796
9,10,300,0.13,0.05,2193.7,0.9023,0.16796
9,10,300,0.14,0.05,2187.8,0.9023,0.16796
9,10,300,0.15,0.05,2183.3,0.9023,0.16796
9,10,300,0.16,0.05,2179,0.9023,0.16796
9,10,300,0.17,0.05,2174.7,0.9023,0.16796
9,10,300,0.19,0.05,2167.8,0.9023,0.16796
9,10,300,0.2,0.05,2165.2,0.9023,0.16796
9,10,360,0.01,0.05,2861.3,1.0845,-9.593e-05
9,10,360,0.02,0.05,2757.1,1.0858,-0.0012641
9,10,360,0.03,0.05,2667.7,1.0871,-0.0024566
9,10,360,0.04,0.05,2585.7,1.0884,-0.0036742
9,10,360,0.05,0.05,2533.3,1.0844,2.5042e-13
9,10,360,0.06,0.05,2298.6,0.96419,0.11089
9,10,360,0.08,0.05,2231.5,0.9023,0.16796
9,10,360,0.09,0.05,2226.4,0.9023,0.16796
9,10,360,0.1,0.05,2219.7,0.9023,0.16796
9,10,360,0.11,0.05,2211.5,0.9023,0.16796
9,10,360,0.12,0.05,2202.6,0.9023,0.16796
9,10,360,0.13,0.05,2193,0.9023,0.16796
9,10,360,0.15,0.05,2170.3,0.9023,0.16796
9,10,360,0.16,0.05,2162.1,0.9023,0.16796
9,10,360,0.19,0.05,2145.8,0.9023,0.16796
9,10,360,0.2,0.05,2141.8,0.9023,0.16796
9,10,420,0.01,0.05,2851.2,1.0855,-0.0010017
9,10,420,0.02,0.05,2735.2,1.0867,-0.0021128
9,10,420,0.04,0.05,2577.8,1.0895,-0.004708
9,10,420,0.05,0.05,2520.8,1.0844,3.7472e-09
9,10,420,0.08,0.05,2228.6,0.9023,0.16796
9,10,420,0.09,0.05,2224.2,0.9023,0.16796
9,10,420,0.13,0.05,2209.1,0.90232,0.16794
9,10,420,0.15,0.05,2190.9,0.9023,0.16796
9,10,420,0.16,0.05,2179.1,0.9023,0.16796
9,10,420,0.17,0.05,2166.1,0.90229,0.16796
9,10,420,0.18,0.05,2154.7,0.90221,0.16804
9,10,420,0.19,0.05,2148,0.90219,0.16806
9,10,420,0.2,0.05,2142.3,0.90216,0.16808
9,10,480,0.02,0.05,2713.5,1.0869,-0.0023029
9,10,480,0.03,0.05,2637.4,1.0882,-0.0034904
9,10,480,0.04,0.05,2575.9,1.0895,-0.0047028
9,10,480,0.07,0.05,2222.8,0.9023,0.16796
9,10,480,0.08,0.05,2215.8,0.9023,0.16796
9,10,480,0.09,0.05,2211.2,0.9023,0.16796
9,10,480,0.1,0.05,2208,0.9023,0.16796
9,10,480,0.11,0.05,2205.6,0.9023,0.16796
9,10,480,0.13,0.05,2202,0.9023,0.16796
9,10,480,0.14,0.05,2200.5,0.9023,0.16796
9,10,480,0.15,0.05,2198.8,0.9023,0.16796
9,10,480,0.16,0.05,2194.1,0.90348,0.16687
9,10,480,0.17,0.05,2187,0.90394,0.16644
9,10,480,0.19,0.05,2167.9,0.90339,0.16695
9,10,480,0.2,0.05,2156.6,0.90286,0.16744
9,10,540,0.01,0.05,2829.2,1.0845,-9.593e-05
9,10,540,0.02,0.05,2690.5,1.0862,-0.001633
9,10,540,0.03,0.05,2617.3,1.0875,-0.00282
9,10,540,0.07,0.05,2228.5,0.90294,0.16736
9,10,540,0.1,0.05,2199.6,0.9023,0.16796
9,10,540,0.11,0.05,2196,0.9023,0.16796
9,10,540,0.12,0.05,2193.1,0.9023,0.16796
9,10,540,0.13,0.05,2190.6,0.9023,0.16796
9,10,540,0.14,0.05,2188.5,0.9023,0.16796
9,10,540,0.16,0.05,2184.3,0.9023,0.16796
9,10,540,0.17,0.05,2181.9,0.9023,0.16796
9,10,540,0.18,0.05,2178.9,0.90306,0.16726
9,10,540,0.19,0.05,2173.1,0.90356,0.16679
9,10,540,0.2,0.05,2166,0.90388,0.1665
9,10,600,0.02,0.05,2667,1.0862,-0.001633
9,10,600,0.03,0.05,2594.4,1.0875,-0.00282
9,10,600,0.04,0.05,2535.5,1.0888,-0.0040319
9,10,600,0.05,0.05,2489.7,1.084,0.00041444
9,10,600,0.06,0.05,2286.8,0.96981,0.1057
9,10,600,0.08,0.05,2214.5,0.90541,0.16509
9,10,600,0.09,0.05,2197.9,0.90521,0.16527
9,10,600,0.1,0.05,2191.8,0.90701,0.16361
9,10,600,0.11,0.05,2187.2,0.90737,0.16328
9,10,600,0.12,0.05,2183.6,0.9098,0.16105
9,10,600,0.13,0.05,2180.7,0.9079,0.16279
9,10,600,0.14,0.05,2178.2,0.90827,0.16245
9,10,600,0.15,0.05,2176,0.9096,0.16123
9,10,600,0.17,0.05,2171.5,0.90862,0.16213
9,10,600,0.18,0.05,2169,0.91016,0.16071
9,10,600,0.19,0.05,2166.3,0.90492,0.16554
9,10,600,0.2,0.05,2163.5,0.9023,0.16796
9,10,660,0.01,0.05,2806.3,1.0849,-0.00047021
9,10,660,0.02,0.05,2645.3,1.0862,-0.001633
9,10,660,0.04,0.05,2515.8,1.0888,-0.0040319
9,10,660,0.05,0.05,2467.9,1.084,0.00041444
9,10,660,0.06,0.05,2270.4,0.96981,0.1057
9,10,660,0.07,0.05,2218.6,0.9023,0.16796
9,10,660,0.08,0.05,2214.4,0.90521,0.16527
9,10,660,0.1,0.05,2184.1,0.90666,0.16394
9,10,660,0.11,0.05,2178.6,0.90724,0.1634
9,10,660,0.12,0.05,2174.2,0.90845,0.16229
9,10,660,0.14,0.05,2167.9,0.90953,0.16129
9,10,660,0.15,0.05,2165.5,0.91239,0.15865
9,10,660,0.16,0.05,2163.2,0.91147,0.1595
9,10,660,0.18,0.05,2158.8,0.91498,0.15626
9,10,660,0.19,0.05,2156.4,0.91163,0.15935
9,10,720,0.01,0.05,2795.1,1.0849,-0.00047021
9,10,720,0.02,0.05,2624.8,1.0862,-0.001633
9,10,720,0.03,0.05,2554.6,1.0875,-0.00282
9,10,720,0.04,0.05,2497.6,1.0888,-0.0040319
9,10,720,0.05,0.05,2447.7,1.084,0.00041444
9,10,720,0.06,0.05,2254.8,0.96981,0.1057
9,10,720,0.09,0.05,2199.3,0.90511,0.16537
9,10,720,0.1,0.05,2186,0.90706,0.16357
9,10,720,0.11,0.05,2170.4,0.90684,0.16377
9,10,720,0.13,0.05,2161.3,0.91086,0.16007
9,10,720,0.14,0.05,2158,0.9114,0.15956
9,10,720,0.16,0.05,2152.7,0.91395,0.15722
9,10,720,0.17,0.05,2150.5,0.91527,0.156
9,10,720,0.18,0.05,2148.3,0.91498,0.15626
9,10,720,0.2,0.05,2143.9,0.91469,0.15654
9,11,60,0.01,0.05,2977.3,1.1029,-0.017022
9,11,60,0.02,0.05,3008.7,1.1217,-0.03439
9,11,60,0.03,0.05,3038.4,1.141,-0.052118
9,11,60,0.04,0.05,3068.9,1.1606,-0.070214
9,11,60,0.07,0.05,1778.7,0.68264,0.37051
9,11,60,0.08,0.05,1778.7,0.68264,0.37051
9,11,60,0.09,0.05,1778.7,0.68264,0.37051
9,11,60,0.1,0.05,1778.7,0.68264,0.37051
9,11,60,0.12,0.05,1778.7,0.68264,0.37051
9,11,60,0.13,0.05,1778.7,0.68264,0.37051
9,11,60,0.14,0.05,1778.7,0.68264,0.37051
9,11,60,0.15,0.05,1778.7,0.68264,0.37051
9,11,60,0.17,0.05,1778.7,0.68264,0.37051
9,11,60,0.18,0.05,1778.7,0.68264,0.37051
9,11,60,0.19,0.05,1778.6,0.68264,0.37051
9,11,60,0.2,0.05,1778.6,0.68264,0.37051
9,11,120,0.01,0.05,2956.9,1.1032,-0.017254
9,11,120,0.02,0.05,2962.2,1.1235,-0.035991
9,11,120,0.03,0.05,2966.5,1.1442,-0.055123
9,11,120,0.05,0.05,2977.8,1.1806,-0.088691
9,11,120,0.06,0.05,1900,0.79148,0.27015
9,11,120,0.1,0.05,1778.7,0.68264,0.37051
9,11,120,0.12,0.05,1778.7,0.68264,0.37051
9,11,120,0.13,0.05,1778.6,0.68264,0.37051
9,11,120,0.15,0.05,1778.6,0.68264,0.37051
9,11,120,0.16,0.05,1778.6,0.68264,0.37051
9,11,120,0.17,0.05,1778.6,0.68264,0.37051
9,11,120,0.18,0.05,1778.6,0.68264,0.37051
9,11,120,0.19,0.05,1778.6,0.68264,0.37051
9,11,120,0.2,0.05,1778.6,0.68264,0.37051
9,11,180,0.01,0.05,2935.5,1.1032,-0.017312
9,11,180,0.02,0.05,2916.2,1.1235,-0.036052
9,11,180,0.04,0.05,2878.7,1.1655,-0.074716
9,11,180,0.05,0.05,2862.8,1.1806,-0.088691
9,11,180,0.08,0.05,1778.7,0.68264,0.37051
9,11,180,0.09,0.05,1778.7,0.68264,0.37051
9,11,180,0.1,0.05,1778.7,0.68264,0.37051
9,11,180,0.11,0.05,1778.6,0.68264,0.37051
9,11,180,0.13,0.05,1778.6,0.68264,0.37051
9,11,180,0.14,0.05,1778.6,0.68264,0.37051
9,11,180,0.15,0.05,1778.6,0.68264,0.37051
9,11,180,0.16,0.05,1778.6,0.68264,0.37051
9,11,180,0.17,0.05,1778.6,0.68264,0.37051
9,11,180,0.18,0.05,1778.6,0.68264,0.37051
9,11,180,0.19,0.05,1778.6,0.68264,0.37051
9,11,180,0.2,0.05,1778.6,0.68264,0.37051
9,11,240,0.01,0.05,2917.1,1.1032,-0.017312
9,11,240,0.02,0.05,2875.8,1.1235,-0.036052
9,11,240,0.03,0.05,2823.9,1.1443,-0.055182
9,11,240,0.06,0.05,1881,0.77805,0.28254
9,11,240,0.07,0.05,1778.7,0.68264,0.37051
9,11,240,0.08,0.05,1778.7,0.68264,0.37051
9,11,240,0.09,0.05,1778.7,0.68264,0.37051
9,11,240,0.1,0.05,1778.6,0.68264,0.37051
9,11,240,0.11,0.05,1778.6,0.68264,0.37051
9,11,240,0.12,0.05,1778.6,0.68264,0.37051
9,11,240,0.14,0.05,1778.6,0.68264,0.37051
9,11,240,0.15,0.05,1778.6,0.68264,0.37051
9,11,240,0.16,0.05,1778.6,0.68264,0.37051
9,11,240,0.19,0.05,1778.6,0.68264,0.37051
9,11,300,0.01,0.05,2907.4,1.1032,-0.017312
9,11,300,0.02,0.05,2851.3,1.1235,-0.036052
9,11,300,0.03,0.05,2789.7,1.1443,-0.055182
9,11,300,0.04,0.05,2732.6,1.1655,-0.074716
9,11,300,0.05,0.05,2699.2,1.1806,-0.088691
9,11,300,0.08,0.05,1778.7,0.68264,0.37051
9,11,300,0.1,0.05,1778.7,0.68264,0.37051
9,11,300,0.12,0.05,1778.7,0.68264,0.37051
9,11,300,0.14,0.05,1778.6,0.68264,0.37051
9,11,300,0.15,0.05,1778.6,0.68264,0.37051
9,11,300,0.16,0.05,1778.6,0.68264,0.37051
9,11,300,0.17,0.05,1778.6,0.68264,0.37051
9,11,300,0.18,0.05,1778.6,0.68264,0.37051
9,11,300,0.19,0.05,1778.6,0.68264,0.37051
9,11,360,0.01,0.05,2897.3,1.1032,-0.017312
9,11,360,0.02,0.05,2825.6,1.1235,-0.036052
9,11,360,0.03,0.05,2763.7,1.1443,-0.055182
9,11,360,0.04,0.05,2704.8,1.1663,-0.075524
9,11,360,0.05,0.05,2670.5,1.1806,-0.088691
9,11,360,0.06,0.05,1868.9,0.76461,0.29492
9,11,360,0.07,0.05,1778.7,0.68264,0.37051
9,11,360,0.08,0.05,1778.7,0.68264,0.37051
9,11,360,0.09,0.05,1778.7,0.68264,0.37051
9,11,360,0.1,0.05,1778.7,0.68264,0.37051
9,11,360,0.11,0.05,1778.6,0.68264,0.37051
9,11,360,0.14,0.05,1778.6,0.68264,0.37051
9,11,360,0.16,0.05,1778.6,0.68308,0.37011
9,11,360,0.17,0.05,1778.6,0.68562,0.36776
9,11,360,0.18,0.05,1778.6,0.68575,0.36765
9,11,420,0.01,0.05,2886.3,1.1043,-0.018354
9,11,420,0.02,0.05,2801.2,1.1247,-0.037127
9,11,420,0.03,0.05,2743.5,1.1455,-0.056271
9,11,420,0.04,0.05,2692.4,1.1667,-0.075819
9,11,420,0.05,0.05,2650,1.1806,-0.088691
9,11,420,0.06,0.05,1858.9,0.7579,0.30112
9,11,420,0.07,0.05,1778.7,0.68264,0.37051
9,11,420,0.08,0.05,1778.7,0.68264,0.37051
9,11,420,0.09,0.05,1778.7,0.68264,0.37051
9,11,420,0.13,0.05,1778.6,0.68264,0.37051
9,11,420,0.14,0.05,1778.6,0.68264,0.37051
9,11,420,0.15,0.05,1778.6,0.68264,0.37051
9,11,420,0.16,0.05,1778.6,0.68264,0.37051
9,11,420,0.17,0.05,1778.6,0.68264,0.37051
9,11,420,0.18,0.05,1778.6,0.68264,0.37051
9,11,420,0.19,0.05,1778.6,0.68275,0.37042
9,11,480,0.01,0.05,2874.7,1.1043,-0.01831
9,11,480,0.02,0.05,2776.9,1.1246,-0.036998
9,11,480,0.03,0.05,2728.5,1.1453,-0.056075
9,11,480,0.05,0.05,2656.5,1.1805,-0.088554
9,11,480,0.06,0.05,1860,0.75743,0.30155
9,11,480,0.07,0.05,1778.7,0.68264,0.37051
9,11,480,0.08,0.05,1778.6,0.68264,0.37051
9,11,480,0.09,0.05,1778.6,0.68264,0.37051
9,11,480,0.1,0.05,1778.6,0.68264,0.37051
9,11,480,0.11,0.05,1778.6,0.68264,0.37051
9,11,480,0.12,0.05,1778.6,0.68264,0.37051
9,11,480,0.13,0.05,1778.6,0.68264,0.37051
9,11,480,0.14,0.05,1778.6,0.68264,0.37051
9,11,480,0.15,0.05,1778.6,0.68264,0.37051
9,11,480,0.16,0.05,1778.6,0.68264,0.37051
9,11,480,0.17,0.05,1778.5,0.68264,0.37051
9,11,480,0.2,0.05,1778.5,0.68264,0.37051
9,11,540,0.02,0.05,2751.2,1.1239,-0.036421
9,11,540,0.03,0.05,2704.5,1.1447,-0.055546
9,11,540,0.04,0.05,2671.1,1.1672,-0.076292
9,11,540,0.05,0.05,2647.2,1.1802,-0.088277
9,11,540,0.06,0.05,1855.5,0.75743,0.30155
9,11,540,0.07,0.05,1778.7,0.68264,0.37051
9,11,540,0.08,0.05,1778.7,0.68344,0.36977
9,11,540,0.09,0.05,1778.7,0.68377,0.36947
9,11,540,0.11,0.05,1778.6,0.68264,0.37051
9,11,540,0.12,0.05,1778.6,0.68264,0.37051
9,11,540,0.13,0.05,1778.6,0.68264,0.37051
9,11,540,0.15,0.05,1778.6,0.68264,0.37051
9,11,540,0.16,0.05,1778.6,0.68264,0.37051
9,11,540,0.17,0.05,1778.6,0.68264,0.37051
9,11,540,0.18,0.05,1778.6,0.68264,0.37051
9,11,600,0.02,0.05,2725.3,1.1239,-0.036421
9,11,600,0.03,0.05,2678,1.1447,-0.055546
9,11,600,0.04,0.05,2643.8,1.1659,-0.075074
9,11,600,0.05,0.05,2618.1,1.1802,-0.088277
9,11,600,0.07,0.05,1778.7,0.68264,0.37051
9,11,600,0.08,0.05,1778.7,0.68264,0.37051
9,11,600,0.09,0.05,1778.7,0.68387,0.36938
9,11,600,0.1,0.05,1778.6,0.68488,0.36844
9,11,600,0.11,0.05,1778.6,0.68407,0.3692
9,11,600,0.12,0.05,1778.6,0.6857,0.3677
9,11,600,0.13,0.05,1778.6,0.68618,0.36725
9,11,600,0.15,0.05,1778.6,0.68718,0.36633
9,11,600,0.16,0.05,1778.6,0.68619,0.36724
9,11,600,0.17,0.05,1778.6,0.68656,0.3669
9,11,600,0.18,0.05,1778.6,0.68642,0.36702
9,11,600,0.19,0.05,1778.6,0.6887,0.36492
9,11,600,0.2,0.05,1778.5,0.68914,0.36452
9,11,660,0.01,0.05,2837.7,1.1036,-0.017686
9,11,660,0.02,0.05,2701.5,1.1239,-0.036421
9,11,660,0.04,0.05,2620.1,1.1659,-0.075074
9,11,660,0.05,0.05,2591.5,1.1802,-0.088277
9,11,660,0.06,0.05,1847.7,0.75743,0.30155
9,11,660,0.07,0.05,1778.6,0.68264,0.37051
9,11,660,0.11,0.05,1778.6,0.6842,0.36908
9,11,660,0.12,0.05,1778.6,0.68511,0.36824
9,11,660,0.15,0.05,1778.6,0.68731,0.36621
9,11,660,0.16,0.05,1778.6,0.68706,0.36644
9,11,660,0.17,0.05,1778.5,0.68752,0.36601
9,11,660,0.18,0.05,1778.5,0.68786,0.3657
9,11,660,0.19,0.05,1778.5,0.68722,0.36629
9,11,720,0.01,0.05,2825.7,1.1036,-0.017686
9,11,720,0.02,0.05,2679,1.1239,-0.036421
9,11,720,0.03,0.05,2632.4,1.1447,-0.055546
9,11,720,0.04,0.05,2598.4,1.1659,-0.075074
9,11,720,0.05,0.05,2566.6,1.1802,-0.088277
9,11,720,0.06,0.05,1844.5,0.75743,0.30155
9,11,720,0.09,0.05,1778.7,0.68264,0.37051
9,11,720,0.11,0.05,1778.6,0.68365,0.36958
9,11,720,0.12,0.05,1778.6,0.68585,0.36756
9,11,720,0.13,0.05,1778.6,0.68624,0.36719
9,11,720,0.14,0.05,1778.6,0.68557,0.36781
9,11,720,0.15,0.05,1778.6,0.68672,0.36675
9,11,720,0.16,0.05,1778.6,0.68705,0.36645
9,11,720,0.17,0.05,1778.6,0.68844,0.36517
9,11,720,0.18,0.05,1778.6,0.6886,0.36502
9,11,720,0.19,0.05,1778.6,0.68834,0.36525
9,11,720,0.2,0.05,1778.5,0.6877,0.36585
9,12,60,0.01,0.05,2987.6,1.1067,-0.020503
9,12,60,0.02,0.05,3062.9,1.1399,-0.051178
9,12,60,0.03,0.05,3141.8,1.1739,-0.082485
9,12,60,0.04,0.05,3213,1.2087,-0.11459
9,12,60,0.05,0.05,3297.7,1.2439,-0.14708
9,12,60,0.07,0.05,1895.2,0.70298,0.35175
9,12,60,0.08,0.05,1898.7,0.70749,0.3476
9,12,60,0.09,0.05,1903.3,0.71286,0.34265
9,12,60,0.11,0.05,1907.3,0.71445,0.34118
9,12,60,0.13,0.05,1909.1,0.71445,0.34118
9,12,60,0.14,0.05,1909.9,0.71445,0.34118
9,12,60,0.15,0.05,1910.8,0.71445,0.34118
9,12,60,0.16,0.05,1911.5,0.71445,0.34118
9,12,60,0.17,0.05,1912.2,0.71445,0.34118
9,12,120,0.01,0.05,2971.3,1.107,-0.020811
9,12,120,0.02,0.05,3018.3,1.1418,-0.052906
9,12,120,0.03,0.05,3065.2,1.1773,-0.085674
9,12,120,0.04,0.05,3100.9,1.2136,-0.11913
9,12,120,0.06,0.05,1983.8,0.75478,0.30399
9,12,120,0.07,0.05,1893.6,0.70298,0.35175
9,12,120,0.08,0.05,1897.7,0.70749,0.3476
9,12,120,0.09,0.05,1902.4,0.71286,0.34265
9,12,120,0.1,0.05,1904.5,0.71506,0.34062
9,12,120,0.12,0.05,1907.5,0.71445,0.34118
9,12,120,0.13,0.05,1908.2,0.71445,0.34118
9,12,120,0.15,0.05,1909.8,0.71445,0.34118
9,12,120,0.16,0.05,1910.6,0.71445,0.34118
9,12,120,0.17,0.05,1911.1,0.71445,0.34118
9,12,120,0.18,0.05,1911.8,0.71445,0.34118
9,12,120,0.19,0.05,1912.2,0.71445,0.34118
9,12,180,0.01,0.05,2950.8,1.1071,-0.020878
9,12,180,0.02,0.05,2971.4,1.1419,-0.052978
9,12,180,0.03,0.05,2984.6,1.1774,-0.085747
9,12,180,0.04,0.05,3004.7,1.2137,-0.11921
9,12,180,0.05,0.05,3192.7,1.2439,-0.14708
9,12,180,0.06,0.05,1949.3,0.75478,0.30399
9,12,180,0.07,0.05,1890.8,0.70298,0.35175
9,12,180,0.08,0.05,1895.6,0.70772,0.34738
9,12,180,0.09,0.05,1901.3,0.71286,0.34265
9,12,180,0.1,0.05,1903.5,0.71506,0.34062
9,12,180,0.11,0.05,1905.5,0.71445,0.34118
9,12,180,0.12,0.05,1906.9,0.71445,0.34118
9,12,180,0.13,0.05,1907.6,0.71445,0.34118
9,12,180,0.14,0.05,1908.1,0.71445,0.34118
9,12,180,0.15,0.05,1908.9,0.71445,0.34118
9,12,180,0.16,0.05,1909.6,0.71445,0.34118
9,12,180,0.18,0.05,1910.7,0.71445,0.34118
9,12,180,0.19,0.05,1911.1,0.71445,0.34118
9,12,240,0.02,0.05,2930.3,1.1419,-0.052978
9,12,240,0.03,0.05,2908.8,1.1774,-0.085747
9,12,240,0.04,0.05,2927.6,1.2137,-0.11921
9,12,240,0.05,0.05,3162.5,1.2439,-0.14708
9,12,240,0.06,0.05,1946.8,0.75478,0.30399
9,12,240,0.07,0.05,1888.1,0.70298,0.35175
9,12,240,0.08,0.05,1893.1,0.7075,0.34759
9,12,240,0.09,0.05,1899,0.71286,0.34265
9,12,240,0.11,0.05,1904.5,0.71445,0.34118
9,12,240,0.13,0.05,1907,0.71445,0.34118
9,12,240,0.15,0.05,1908,0.71445,0.34118
9,12,240,0.16,0.05,1908.6,0.71445,0.34118
9,12,240,0.18,0.05,1909.7,0.71445,0.34118
9,12,240,0.19,0.05,1910.2,0.71445,0.34118
9,12,240,0.2,0.05,1910.6,0.71445,0.34118
9,12,300,0.01,0.05,2921.7,1.1071,-0.020878
9,12,300,0.02,0.05,2893.9,1.1419,-0.052978
9,12,300,0.03,0.05,2863.2,1.1774,-0.085747
9,12,300,0.04,0.05,2896.4,1.2147,-0.12014
9,12,300,0.06,0.05,1945.2,0.75478,0.30399
9,12,300,0.08,0.05,1890.2,0.70777,0.34734
9,12,300,0.11,0.05,1903.3,0.71445,0.34118
9,12,300,0.12,0.05,1905,0.71445,0.34118
9,12,300,0.13,0.05,1906.2,0.71445,0.34118
9,12,300,0.14,0.05,1906.9,0.71445,0.34118
9,12,300,0.15,0.05,1907.4,0.71445,0.34118
9,12,300,0.16,0.05,1907.8,0.71445,0.34118
9,12,300,0.17,0.05,1908.3,0.71445,0.34118
9,12,300,0.2,0.05,1909.6,0.71445,0.34118
9,12,360,0.02,0.05,2869.8,1.1419,-0.052978
9,12,360,0.04,0.05,2870.2,1.2148,-0.12022
9,12,360,0.06,0.05,1943.4,0.75478,0.30399
9,12,360,0.08,0.05,1887.7,0.71009,0.3452
9,12,360,0.09,0.05,1893.6,0.71286,0.34265
9,12,360,0.1,0.05,1897.7,0.71507,0.34061
9,12,360,0.11,0.05,1901.1,0.71445,0.34118
9,12,360,0.12,0.05,1903.5,0.71445,0.34118
9,12,360,0.13,0.05,1905.1,0.71445,0.34118
9,12,360,0.15,0.05,1906.8,0.71445,0.34118
9,12,360,0.17,0.05,1907.6,0.71445,0.34118
9,12,360,0.19,0.05,1908.3,0.71445,0.34118
9,12,360,0.2,0.05,1908.6,0.71445,0.34118
9,12,420,0.01,0.05,2890.6,1.1082,-0.021888
9,12,420,0.02,0.05,2843.4,1.143,-0.053983
9,12,420,0.03,0.05,2816.1,1.1785,-0.086749
9,12,420,0.06,0.05,1942.2,0.75478,0.30399
9,12,420,0.08,0.05,1885.4,0.71109,0.34428
9,12,420,0.1,0.05,1895.1,0.71506,0.34061
