rho0;rho1;rho2;rho3;rho4;rho5;rho6;rho7;rho8;rho9;rho10;rho11;rho12
15.804975415637402;15.789924226635256;15.767403205889398;15.73107026240573;15.711429110040656;15.690369317829749;15.50004324237553;16.74413172337196;16.711272943149588;14.472245586858522;15.283165694039896;15.098197138695841;0.0
15.823497875516034;15.808647324065463;15.786354718445143;15.750320741720637;15.73080687530505;15.709806222827272;15.519363122457493;16.765279185239308;16.73264450752186;14.490872710719183;15.303737885282263;15.118918124344383;0.0
15.84180260603447;15.827120836135618;15.805114018926297;15.769412817865822;15.750059061519663;15.72918854545461;15.538648792022604;16.78632993964952;16.753870314167354;14.509353438878573;15.324125446014483;15.139450185414914;0.0
15.86012834181976;15.845384390478392;15.823632827525644;15.788328577686958;15.769153284734742;15.748450760102463;15.55789053313124;16.80731049596432;16.77498226570047;14.527716458939244;15.344344301427668;15.159796630154645;0.0
15.87851076801541;15.863725296132507;15.84193683883392;15.807034018702312;15.788071437743152;15.767557928893902;15.577051610555461;16.82823090259892;16.79600875692899;14.545988978536405;15.364415812439;15.179967560505625;0.0
15.896968832197617;15.882117851735634;15.86027189685479;15.82552676805188;15.806779731218185;15.786490647634697;15.596096333617156;16.849079054674252;16.816966250047646;14.56419449283322;15.384363930996106;15.199979103422985;0.0
15.915603669554837;15.900591897479407;15.87865533927903;15.843935966954655;15.825275371006217;15.805216235529853;15.614997077544603;16.86983104285692;16.83785262704056;14.58234329897811;15.404212623461214;15.21985152552261;0.0
15.934377904690775;15.919265961776137;15.897115024692745;15.862331519163558;15.84368572907795;15.823729595333306;15.633723895788183;16.89046028336791;16.858651596677216;14.600428337136947;15.423980496278656;15.239606984443752;0.0
15.953317229904119;15.938064634725507;15.915755110637104;15.880761051414103;15.86208147983291;15.842147890814475;15.652259033063887;16.91093758873204;16.879340173386613;14.618432445834673;15.443675920071906;15.259265604645803;0.0
15.972162062872588;15.95703827365542;15.934528648064436;15.899302142463327;15.88051055907489;15.860545378887046;15.670650244529266;16.931238194844855;16.899891337838923;14.636334511931693;15.463296999795514;15.278841060013951;0.0
15.990820111707395;15.975851682947306;15.953470571560118;15.91796639183017;15.899050148050073;15.87897202368407;15.688957912110821;16.951371337094564;16.92027953751758;14.654110121838563;15.482834101520533;15.298338548155916;0.0
16.009196835269044;15.994471829834854;15.972304349933324;15.936777762777622;15.91771272572584;15.897502909075632;15.707237081507873;16.97137121903182;16.940501846185537;14.671738101841306;15.502271660085182;15.317755232895957;0.0
16.027287572825003;16.012789167512654;15.990958356713207;15.955601005972257;15.93652210136122;15.916155338421254;15.725552256451241;16.991283346114063;16.960579487061167;14.68922393986617;15.521591851871426;15.33708142140536;0.0
16.045044312346974;16.030824623396374;16.00932905534346;15.974334581724921;15.955345158592417;15.934952619629286;15.743944747912918;17.011164056502853;16.980549476689067;14.706591589846802;15.540786391236676;15.356303082393827;0.0
16.06248709845017;16.048513366897726;16.02741764610694;15.992875892335567;15.974079934288278;15.953773690536117;15.76244694206957;17.03106453964484;17.00046139851917;14.723876638799293;15.559860113449083;15.375409359796446;0.0
16.079763186153414;16.065896148901366;16.045169764092652;16.011177335949;15.992623839258304;15.972515116221357;15.781016660289838;17.051028827465817;17.020365880552127;14.741125248014075;15.578830372650614;15.394397925134104;0.0
16.096996300116064;16.08314620731877;16.06261108464247;16.029187727403713;16.01092853426924;15.991074242321766;15.799582217260914;17.071061073916855;17.040309260658592;14.758380321211911;15.597726214096497;15.413277087445772;0.0
16.114206596509714;16.10037518748932;16.07989145748282;16.046896604953055;16.028942872323366;16.00939854402956;15.818057247223281;17.09112907159795;17.06031044001356;14.77568084491708;15.616582296195245;15.432066306301007;0.0
16.131495852245138;16.11758092576348;16.097128583223583;16.064378445542385;16.046655846086374;16.027436768171693;15.836372201666894;17.111173343995254;17.080355078442434;14.793033470721959;15.635435070956671;15.45079314410397;0.0
16.148827032658392;16.134890556531726;16.11433929630863;16.081730627544253;16.064140786162707;16.045174806032016;15.85446673155544;17.131127362281422;17.10039947880199;14.810417552929996;15.654309005789079;15.469489817697912;0.0
16.16622601096525;16.152226994225526;16.131633248947345;16.09900785430727;16.081494748445266;16.062679250059446;15.872303195489206;17.15092510905341;17.120385094073164;14.827787796202939;15.673210415581899;15.488184191679528;0.0
16.183660987607233;16.169641230024943;16.148962952898753;16.116293943031177;16.09877300422866;16.0800448086055;15.889894675834054;17.17051178433929;17.14024851845056;14.84509110439668;15.69212489423422;15.506892351376932;0.0
16.201160615459944;16.18708126663093;16.166363790676513;16.133603140646198;16.116058987913135;16.097329792021142;15.907293776585584;17.189863242627112;17.15993194341884;14.862271715152344;15.711022571386653;15.525613837555778;0.0
16.218740108208696;16.204595432444798;16.183797614396326;16.15096089246267;16.133367874230238;16.114615698623968;15.924555621280861;17.20899139759331;17.179399455099016;14.879281954704327;15.729863334959148;15.544332316313767;0.0
16.23640754379387;16.22219086244095;16.201299046250842;16.16835894986579;16.150724970762234;16.131922814102875;15.941747863960048;17.22792940890929;17.19864624696522;14.896097816047309;15.748604054960179;15.563018703128026;0.0
16.254121673981626;16.239875864607022;16.21887957784873;16.18581177871178;16.168122478881642;16.14927605904834;15.958914869613302;17.24672827278222;17.217692205953234;14.912723675438729;15.767209287205182;15.581636483712845;0.0
16.27190613472795;16.25759710090635;16.23654802177115;16.203332268995243;16.18557456587881;16.166670156206315;15.976091365103866;17.26543768135949;17.236577452671273;14.929182308457001;15.78565947650788;15.60014991283233;0.0
16.289773475907463;16.275396985974282;16.25426089065126;16.220931150352847;16.20309413887682;16.184117774452435;15.993292514437426;17.284101961731206;17.255348333118896;14.945513658504504;15.803951838921728;15.618532172506068;0.0
16.307684823728643;16.293280783838025;16.272046983937788;16.238590426334003;16.220691956712365;16.20163180255021;16.010532200252438;17.30275304124647;17.274049880183814;14.961757996766881;15.822100599331149;15.636769559656523;0.0
16.32561953755355;16.311198852784084;16.28991529594534;16.25631689461173;16.238350408542143;16.219223163470478;16.027823757862695;17.32141534155477;17.29271860282619;14.977953825042189;15.840130187686032;15.654863519440747;0.0
16.343612195258398;16.32913762731615;16.30782547857925;16.2741185167175;16.25607596472191;16.236876445212246;16.045179289970694;17.3401088509458;17.311383148340713;14.99412983727798;15.85807047603195;15.672827897374832;0.0
16.361635619158147;16.347143430432713;16.3257597213889;16.29197765803314;16.273876566786527;16.254596431856466;16.062597499480624;17.358850501252075;17.3300665321489;15.010309201781132;15.875950841677819;15.690685118047307;0.0
