v0;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12
87.37041357745312;72.96969696969697;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
87.53333308178922;72.96969696969697;86.61870503597126;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
87.76773437542182;72.969696969697;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
88.07502736920699;72.96969696969701;86.61870503597122;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
88.45626867370686;72.96969696969701;86.61870503597122;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
88.91361994447705;72.96969696969698;86.61870503597123;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
89.44839516306429;72.96969696969697;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
90.06375584539524;72.96969696969697;86.61870503597126;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
90.763361747653;72.969696969697;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
91.55142330244362;72.96969696969701;86.61870503597122;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
92.43303625057469;72.96969696969701;86.61870503597122;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
93.41321033610112;72.96969696969698;86.61870503597123;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
94.49933013909663;72.96969696969697;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
95.69759899123697;72.96969696969697;86.61870503597126;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
97.01540119351155;72.969696969697;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
98.46030605794991;72.96969696969701;86.61870503597122;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
100.04154904649282;72.96969696969701;86.61870503597122;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
101.33450536293469;72.66377320881698;86.61870503597123;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.00364067900635;72.65185355545157;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.36711230963628;73.86236557682663;86.61870503597126;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.5630479550829;75.874229480773;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.66770881387309;78.50266836684506;86.61870503597122;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.72399668675823;81.68419469787335;86.61870503597122;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.75411448526053;85.42788648623865;86.61870503597123;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.76964525995281;89.79319613530895;86.61870503597125;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.77771825231885;94.884127420016;86.61870503597126;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78118780097938;100.55324531418601;86.36695940989878;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78283665779365;103.53051252109967;84.16846576336422;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78319852130915;102.77060856599104;88.76240643871536;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78319107188904;102.95447594189615;92.13114520104277;78.69281045751634;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78330505749197;102.90940549194318;96.40345703848656;78.69281045751634;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78348474544777;102.92046888752668;100.47735848035128;78.19863896130079;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78370048940172;102.91784838135311;102.48484764048735;76.98857939977793;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78393652121908;102.91859015289224;102.81562686764887;78.37175914670071;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78450568907796;102.91851958000566;102.8694760921828;80.30229640841519;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78493323321688;102.91880389365951;102.8779504808666;82.47407873338334;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78464155745472;102.91893500570981;102.8796500918731;84.85379125398578;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78364144642099;102.91876609793462;102.88008305217225;87.4571277254594;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78258359695982;102.91833811822926;102.8799417732216;90.3108528254816;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78149229092399;102.91794637389852;102.87938714390467;93.44804286710972;64.33070866141732;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78038041936385;102.91753007378692;102.87881193077268;96.90872464982387;64.33070866141733;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.7792548133504;102.91711012643275;102.87820291378168;99.852520280009;63.78476253321183;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.77909817439414;102.9166846261596;102.87758399316813;101.37119460682187;63.42421661314261;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.77946015299258;102.91671514209938;102.87695659476428;102.11968627260417;64.87781618100686;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78042884646304;102.91687752998686;102.87689490130086;102.47962318522255;67.39622239138279;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78139707637764;102.91729236381939;102.8770870309603;102.6509217946239;70.69078083399701;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78236816651454;102.9176452686149;102.87763338593689;102.73218337882098;74.6831297060042;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.7836735322194;102.91801465421369;102.87815899009838;102.77101475804344;79.41022153817077;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78417090617685;102.91853685889267;102.87870179243944;102.78977025175763;84.99043090465722;59.52085181898846;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.7839066786398;102.91864258446228;102.87943735605728;102.79906665906272;91.61958589175674;59.52085181898846;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78323453120687;102.91849276095253;102.87968564190842;102.80406519020404;98.94702798562109;59.154583012691546;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78267486129285;102.91821400172182;102.87953876660221;102.80662885791068;102.83738023595282;57.24810238588062;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78184131085283;102.91801953598235;102.87916880460254;102.80771328937692;102.89536193756379;60.03126753406877;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78085925133912;102.91767595592229;102.87886823352832;102.80791339547797;102.8967164661138;63.24873632366356;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78079808669608;102.91729914273712;102.87839325912854;102.80775517783424;102.89684068721782;66.91543177829077;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78056021645334;102.91736255432362;102.87784926278962;102.80728165268219;102.8967585292697;71.12722638524394;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78056309519258;102.91723544024835;102.87784172147562;102.80660160999244;102.89650654172718;76.011751434781;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78035899410139;102.91726786397153;102.87768245838136;102.80627490998236;102.89614285493228;81.74031366259815;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78071780889942;102.91716416992384;102.87769748387205;102.80598721851648;102.89596487568105;88.54824397381756;66.15384615384616;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78070412482204;102.91735788066163;102.87757092739429;102.80586430796446;102.89581005924535;96.76794749100344;66.15384615384616;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78184455941418;102.91730410720169;102.87779170614324;102.80570009569998;102.89574285842696;101.9457154000783;63.25991919177074;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78326733570766;102.91785236534535;102.87775990212289;102.80580819033258;102.89565495236161;102.81449759233287;64.44577538686259;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78484554991708;102.91838593571539;102.87843660605495;102.80583239880468;102.89571104198826;102.88274021628965;66.57713037491956;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78685195398596;102.91899603052934;102.8792075684042;102.80641224068412;102.89572462181084;102.88807246698491;68.97229106778107;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78909331935223;102.91978833217864;102.88008865858856;102.80733302740403;102.8960320166708;102.88849763927465;71.6027919198189;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.79078356834879;102.92064634114622;102.88121381325543;102.80850694987896;102.89652399923324;102.88883369132732;74.49732637043671;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.79115700362681;102.921229698493;102.88245943636105;102.81000515165827;102.89715257874944;102.88934494387037;77.69577748864793;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.79082724350332;102.92126232848261;102.88338265923691;102.81175732751107;102.89795480374585;102.89000446754648;81.2467964916161;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78943359302082;102.92109962614234;102.88356984489182;102.81335832265236;102.89889392285387;102.89084672875813;85.20991950352193;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78849999720755;102.92048547980066;102.88339724710337;102.81426977402577;102.89975478258664;102.89183813640308;89.65886913044909;96.00000000000001;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78677570962145;102.92019754029613;102.88260613915675;102.81455413938096;102.90024925565343;102.89276386296635;94.68596461405072;96.00000000000001;96.0;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78566067135601;102.91945886480282;102.88212245612795;102.81402350352093;102.90040656218589;102.893323102737;98.89926434306646;94.64635103757671;96.0;103.00000000000001;66.94005242242328;103.99999999999999;103.0
102.78590766893636;102.91911623028554;102.88112709695807;102.8133672131755;102.90012753334595;102.89352145352866;101.17127673874985;92.96958813466301;95.398378238923;102.99999999999999;66.94005242242328;103.99999999999999;103.0
102.78757841686887;102.91931587782659;102.88054296395536;102.81222189091457;102.8997760676359;102.8932615247783;102.42043652004634;93.0354530281826;94.4470486071389;102.58016909626741;66.94005242242328;103.99999999999999;103.0
102.78966835631154;102.92005101494578;102.88069846311173;102.81119166512167;102.89916452905902;102.89289475905875;103.08378204655214;93.61780552217058;94.14307489358633;102.09534571102542;66.94005242242328;103.99999999999999;103.0
102.79198855374246;102.92085194621656;102.88163730317804;102.81083698349752;102.89861047684978;102.89226320061007;103.42942579677792;94.24427401755297;94.29001077543815;102.09366930369679;66.94005242242328;103.99999999999999;103.0
102.79478734610554;102.92174483431624;102.88278236123978;102.81145857071147;102.89841511474586;102.8916679044784;103.6073954348284;94.75591822009699;94.61764507643532;102.1977432687796;66.94005242242328;103.99999999999999;103.0
102.79750023914438;102.92283980584645;102.88407451835556;102.81271329886302;102.89874182002526;102.89142923070011;103.69832351706518;95.1259255328961;94.9602607453302;102.38202014486869;66.94005242242328;103.99999999999999;103.0
102.79877360320647;102.923845077302;102.88564133025295;102.81438987263637;102.8994109914918;102.89173307421385;103.74472180929283;95.37548064490521;95.24582601985624;102.54134450528609;66.94005242242328;103.99999999999999;103.0
102.79857881046057;102.92419684082554;102.88714021520728;102.8164959111048;102.900308267307;102.8924166250764;103.76876234150693;95.53648570602014;95.45759972529966;102.67169426815703;66.94005242242328;103.99999999999999;103.0
102.79830154815787;102.92401946870694;102.88781565738887;102.81874720900869;102.90143614766924;102.89335450319852;103.78169965286875;95.63743103617583;95.60378992741069;102.7631020999671;66.94005242242328;103.99999999999999;103.0
102.79762762773228;102.92393272755272;102.88770234303695;102.82037515812873;102.90264408808062;102.89453949429681;103.78918969622596;95.69964292137988;95.70006564102796;102.82563406743465;66.94005242242328;103.99999999999999;103.0
102.7967401127874;102.92363772184648;102.88757648482337;102.8210468058559;102.90352284031592;102.89582253939666;103.79412245893285;95.73772025922915;95.7615177788121;102.86582922750792;66.94005242242328;103.99999999999999;103.0
102.79538290156142;102.92329339833297;102.8871896515531;102.82125744069626;102.90389050015112;102.89678843226162;103.79783831159814;95.76116547455997;95.79999223243576;102.89137618236423;66.94005242242328;103.99999999999999;103.0
102.79589588645639;102.92274074455045;102.88670005082061;102.82103166730771;102.90400703857999;102.8972256776059;103.80063680511095;95.77590070189554;95.8238949426722;102.90721118263085;66.94005242242328;103.99999999999999;103.0
102.7974109747511;102.92311651723442;102.88593506773417;102.82051399509243;102.9038889845025;102.89737439253997;103.80247447163853;95.78536806016876;95.83881592107242;102.91706665937672;66.94005242242328;103.99999999999999;103.0
102.79875549561804;102.9237355601291;102.88628087811385;102.81962747713905;102.90361312430159;102.8972694207421;103.80355243829705;95.79146773779065;95.84824801112734;102.9232322876944;66.94005242242328;103.99999999999999;103.0
102.8003686248627;102.92421511211562;102.88710558575859;102.81950042056552;102.90313972142755;102.89698919760117;103.80400598379678;95.79534947510406;95.85426081959692;102.9271578976341;66.94005242242328;103.99999999999999;103.0
102.80248656641133;102.92485478988534;102.88783287938571;102.82013342052008;102.90306604400185;102.89650058108883;103.80397724770248;95.7977147713411;95.85809066402716;102.92966263877531;66.94005242242328;103.99999999999999;103.0
102.80452274657793;102.92569218965839;102.88874382557124;102.82104260324157;102.90340043145106;102.8963901800976;103.8035080909901;95.79901839821403;95.8604823937496;102.93125620734062;66.94005242242328;103.99999999999999;103.0
102.8050885030141;102.92644290155395;102.88992980870678;102.82223617432489;102.90388662896014;102.89671150877113;103.80316552766843;95.79953245137997;95.86189895232732;102.93223874009418;66.94005242242328;103.99999999999999;103.0
102.80486961373322;102.92652488018328;102.8910516658599;102.8237947765342;102.90452554128434;102.89721592007946;103.80328924083891;95.79966409966347;95.86262335295926;102.93280398023143;66.94005242242328;103.99999999999999;103.0
102.80459015894999;102.92640214253056;102.8913317415368;102.82547145432954;102.90535990692366;102.89788511000816;103.80382164765786;95.79979315938557;95.86293552653483;102.93306594960436;66.94005242242328;103.99999999999999;103.0
102.8039179804239;102.92630101928442;102.89122358207739;102.82649652109792;102.90625945754276;102.8987598244425;103.80471628621213;95.80010506979805;95.86310216667411;102.9331709133911;66.94005242242328;103.99999999999999;103.0
102.80303438949191;102.92601034813815;102.89108065744564;102.82688847057169;102.90681464576635;102.89971470741256;103.80598730187933;95.80068209497051;95.86329901982623;102.93324198841671;66.94005242242328;103.99999999999999;103.0
102.8023970199149;102.92566680697854;102.89069650178409;102.82695300041134;102.90702976786879;102.90033608626779;103.80752533538421;95.80157640375474;95.86362416622774;102.93334877701002;66.94005242242328;103.99999999999999;103.0
102.80152814021118;102.9254517140891;102.89020829797319;102.82666063757782;102.90706684717078;102.90059626217538;103.80888969821929;95.8027677227526;95.8641351215591;102.93352973743282;66.94005242242328;103.99999999999999;103.0
102.80089606130193;102.92509660405213;102.88986330426611;102.8261127603174;102.90691244486894;102.90065292407425;103.80982928736807;95.80404604494267;95.86484302979795;102.93380843899878;66.94005242242328;103.99999999999999;103.0
102.80002613559805;102.92488682133535;102.88936693251755;102.8255648572875;102.90662009293352;102.90050498919821;103.81036238743921;95.80518124200421;95.86565855054992;102.93418249568259;66.94005242242328;103.99999999999999;103.0
102.79975476975942;102.92452992231644;102.8890272449235;102.82488976022799;102.90632587415705;102.9002051803789;103.8104973453182;95.80605346663945;95.86644821357028;102.93459055752164;66.94005242242328;103.99999999999999;103.0
102.79907413614652;102.92448982473483;102.88852949142115;102.82428639438704;102.90596424005005;102.89989180568257;103.81028747426416;95.8065997772338;95.8671120573105;102.93496589702514;66.94005242242328;103.99999999999999;103.0
102.79890352140883;102.92418026974084;102.88840059322678;102.8235840146478;102.90563970509842;102.89951088241463;103.80988868464425;95.80680918680801;95.86758712391553;102.93526750258624;66.94005242242328;103.99999999999999;103.0
102.79937142493377;102.92417587428871;102.88799518406297;102.82314489138395;102.90526320876;102.89916134065233;103.80933047710369;95.80674589430325;95.86784648528474;102.9354691063553;66.94005242242328;103.99999999999999;103.0
102.80018236898431;102.9243964904962;102.88792534484543;102.82259745528528;102.9050254935196;102.89876296466792;103.808719955019;95.80645893695572;95.867909216602;102.93556323699501;66.94005242242328;103.99999999999999;103.0
102.80117917343232;102.92472306726648;102.88818859846717;102.82228092776332;102.90473225613835;102.89849771798693;103.80803726353592;95.80602390801457;95.8678037727307;102.93556643532251;66.94005242242328;103.99999999999999;103.0
102.80227822016406;102.92511095232732;102.8886365087203;102.82235300474616;102.9045606133535;102.89818797962778;103.8074415035346;95.80547392548414;95.86757368446492;102.93549143398175;66.94005242242328;103.99999999999999;103.0
102.80380353840086;102.92553182532158;102.88918997941927;102.82276326042135;102.9045964954076;102.89799475219868;103.80684880539727;95.80489916911051;95.86724890239485;102.93536313444848;66.94005242242328;103.99999999999999;103.0
102.80482258243363;102.92614464258601;102.88980123365401;102.82342149443845;102.90481434003227;102.89801523016283;103.80636604299046;95.80431200583543;95.86687995700873;102.93519170773838;66.94005242242328;103.99999999999999;103.0
102.80594353911987;102.92647300432905;102.89066035335728;102.82424508172062;102.90516601368739;102.89823170158259;103.80613826075079;95.80376751330006;95.86649003603593;102.93500804768924;66.94005242242328;103.99999999999999;103.0
102.80749254157271;102.92691870465032;102.8912050986354;102.82535480090418;102.90560709312778;102.89859531841572;103.80622314333185;95.80336175210059;95.86611171531973;102.93481501884014;66.94005242242328;103.99999999999999;103.0
102.8085322316675;102.9275365654979;102.89184584166267;102.82633517477245;102.90620097277194;102.8990584887128;103.80660475185297;95.80317419748125;95.86579905538811;102.93463413050192;66.94005242242328;103.99999999999999;103.0
102.81004597333745;102.9278733835439;102.89271591712784;102.82733527667081;102.90672837516577;102.89968007313655;103.80723067295914;95.80324189542955;95.86560627711465;102.93449385082799;66.94005242242328;103.99999999999999;103.0
102.81144468021881;102.92850130925308;102.89327291580432;102.82853735028466;102.90726533683207;102.90024831156332;103.80812885783729;95.80356183086626;95.86556881887672;102.93441975830568;66.94005242242328;103.99999999999999;103.0
102.81315857403276;102.92900411727304;102.8941422117562;102.82957151595548;102.90790943609423;102.90082186126769;103.80911663333654;95.80414493244638;95.86569775388674;102.93442556351191;66.94005242242328;103.99999999999999;103.0
102.81392417768421;102.92968538596321;102.89490550300995;102.83078898311932;102.90846601322404;102.90150150617704;103.81015515726904;95.80491490858884;95.86600181332867;102.93451308387613;66.94005242242328;103.99999999999999;103.0
102.81493357801722;102.92987811218593;102.8958738894295;102.83200372302538;102.90911853188292;102.90210300593233;103.81131831451172;95.80581178168491;95.8664501815976;102.93468763154206;66.94005242242328;103.99999999999999;103.0
102.8153259873713;102.93030461571034;102.89626730701023;102.8333895014536;102.90977089444112;102.90279311401153;103.81247250834235;95.80683548846682;95.86700543571081;102.9349253990994;66.94005242242328;103.99999999999999;103.0
102.81576535359676;102.93038450344528;102.89686015299479;102.83437273952632;102.91051387503175;102.90348990852546;103.81370454104456;95.80792574682198;95.86765444092525;102.93521052635745;63.38521551901764;103.99999999999999;103.0
102.81623109933793;102.93057112710721;102.8970536225128;102.83533394740583;102.91104479779568;102.90427660913086;103.81498259168386;95.80908814968831;95.86836583098187;102.93554068356543;63.22452018296346;103.99999999999999;103.0
102.81671228204112;102.93074404433807;102.8973164175295;102.83594920878448;102.91156119981282;102.90486106607425;103.8163678016927;95.81031145970957;95.86913110372075;102.93589497538471;66.14821285817526;103.99999999999999;103.0
102.81720308359462;102.930927553895;102.89757317415868;102.83645978653777;102.91189411629946;102.90541558673941;103.81761966979931;95.81161699622452;95.86994229184079;102.93627647841261;69.38936060266958;103.99999999999999;103.0
102.81845666825858;102.93111298804033;102.89784214438792;102.83691598750978;102.91216910422054;102.9057867971613;103.81877551605318;95.81290816172265;95.87080607124963;102.93667830279486;73.00187711844411;103.99999999999999;103.0
102.81936359718456;102.93165584049497;102.89811544705923;102.83735684122297;102.91241450391598;102.9060867136019;103.81971174726804;95.81414802325034;95.87168188835156;102.93710808143207;77.05260885474387;103.99999999999999;103.0
102.82008755904046;102.93194870408732;102.89883391248188;102.83779410725731;102.91265137482654;102.90635193935614;103.8204693779965;95.81526028403721;95.87253914089493;102.93753420756222;81.6254807486025;103.99999999999999;103.0
102.82147562175007;102.93221681145623;102.89931217442323;102.83860373387893;102.91288623033721;102.90660607404331;103.82110342872247;95.81622097842407;95.87333323310617;102.93794894735241;86.82727530600897;103.99999999999999;103.0
102.82284137761874;102.93280255485413;102.89972151468913;102.83938689578872;102.91331834411055;102.90685736450156;103.82166398295293;95.817041584016;95.87403790519033;102.93832449997537;92.79604706846699;103.99999999999999;103.0
102.8222923314131;102.93330021316586;102.90051491769103;102.84009968112417;102.91373908594223;102.90730302127919;103.82218431741721;95.81775107789711;95.87464905722149;102.9386545217347;96.57706742141919;101.01494782872714;103.0
102.82186451664805;102.93292100350425;102.9012597540242;102.84110203941509;102.91412238785955;102.90775246347785;103.82286490361608;95.81838059579536;95.87517812048469;102.9389388861069;98.92433157461589;100.01888261593395;103.0
102.82035330997596;102.932812941665;102.9009064220557;102.8421999651836;102.91465860943369;102.90816526513584;103.82363093664534;95.81903788356804;95.87564292391338;102.93918562880438;100.43364164653651;100.48912577139475;103.0
102.81902603989771;102.93213031318462;102.9007159459653;102.84242012051135;102.91524751897559;102.90872608675907;103.82440656643602;95.81974916458267;95.8760975548869;102.93940373197285;101.37392183674972;101.31642721916985;103.0
102.81741047683252;102.93167438331874;102.89983680362509;102.84236374299189;102.91537207266926;102.90935030828155;103.82532480397661;95.82049482175172;95.87657259885835;102.93962708473758;101.94826356650358;102.08896718030257;103.0
102.8156372602241;102.93102779481687;102.8991302523853;102.84159845849321;102.91534387550008;102.90952135696982;103.82637492696466;95.8213239308045;95.87707005577941;102.9398624254781;102.29495632693482;102.68620426167585;103.0
102.81608591442378;102.93035382652134;102.898214001984;102.84064436289299;102.91493803090411;102.909506744319;103.82707088208984;95.82225896694317;95.87761241789958;102.94010824437227;102.50283185163886;103.10639414697086;103.0
102.81733787513178;102.93072902754027;102.89723041250727;102.83942514846129;102.91442707730327;102.9091052684958;103.82741305793536;95.82309320577781;95.8782175418526;102.9403808962579;102.62706494311476;103.38606972430999;103.0
102.81940869333265;102.93122474482391;102.8975408452485;102.8380245036814;102.91377424571478;102.90857024709956;103.82721447505713;95.82371177887738;95.87879988500393;102.94068579478761;102.70128366363593;103.5658200878463;103.0
102.82153523827549;102.93207520893122;102.89820658900078;102.8376257320802;102.91302338240973;102.90788496173414;103.82661522260265;95.82396642537068;95.87927848405134;102.94096088112568;102.74574317668718;103.67876760101161;103.0
102.82369660420095;102.93286512878937;102.89936989687504;102.83799732520416;102.91280201818947;102.90709137440805;103.8256713641677;95.82383783153162;95.87955915152935;102.9411763928216;102.77247608488443;103.748733591809;103.0
102.82588162619706;102.93368618124296;102.90053691017816;102.83914980521898;102.91299592345987;102.90681175345867;103.82445059906651;95.82334054252703;95.87960032942084;102.94127940602777;102.78861099444578;103.7916985570796;103.0
102.82769550589026;102.93451072500851;102.90174322764692;102.84067317190373;102.91360913891567;102.90698144796707;103.82356642622547;95.82251319286135;95.87939392527022;102.94126372994643;102.79831522561231;103.81795018868856;103.0
102.82853638193613;102.9351602829638;102.90296012689117;102.84240424335954;102.91442449123795;102.9075994545755;103.82327230246284;95.8216540016498;95.87895426248096;102.94112638413704;102.80405381664414;103.83392018311649;103.0
102.82963946633365;102.93539608664338;102.90396109562157;102.84424203010246;102.91535260565973;102.90845146538113;103.82369686427742;95.82104322981574;95.87841878256965;102.94087865383266;102.80728458110922;103.84356513195775;103.0
102.83010395555314;102.93585601282881;102.904413242172;102.84594862898064;102.91633877503934;102.90943277391725;103.8247065172124;95.82089484751319;95.87796006208289;102.94061163042437;102.80888625916339;103.84929240410494;103.0
