phi0;phi1;phi2;phi3;phi4;phi5;phi6;phi7;phi8;phi9;phi10;phi11;phi12
527.14;523.6304742378678;522.3048584139515;520.3302150362877;517.2032697261567;515.5307026845127;513.7631071727208;510.51931962606903;507.0409535319443;504.70512125905447;503.6512053205372;500.06927235850867;497.4512489642956
528.77;525.276563279305;523.953873267374;521.9918838916747;518.8600360170183;517.1808406662112;515.3944901271524;512.1076148466518;508.5868940182219;506.2243617617471;505.15889062147164;501.5333163866394;498.87826381229434
530.43;526.9151060034926;525.5992485237616;523.6429043630555;520.5193998600719;518.837518071701;517.0431828289719;513.7170076393639;510.15165883085746;507.7609681074217;506.6831062804768;503.0151979191303;500.3254622804908
532.11;528.5637129326376;527.2361243741517;525.2891743675713;522.1743430895333;520.4968458897297;518.6992449257559;515.3456433254244;511.7362583013048;509.3158889031523;508.2250475051341;504.51438268587117;501.79156556360664
533.82;530.2270442984769;528.8875932331377;526.9275391606905;523.824690937465;522.1518479163559;520.3583210842622;516.987708139146;513.3404294231358;510.89011290195066;509.7855567272991;506.0310433064429;503.2757006826607
535.56;531.9122648688635;530.553818592195;528.5769310680604;525.4686897388654;523.8022581766455;522.0136370672877;518.6381024248903;514.961442185807;512.4838147043474;511.36568569937003;507.56562617290393;504.77756458660906
537.32;533.6231788875659;532.2436732600314;530.2404883800364;527.1155459986755;525.4463429554639;523.664425367143;520.2909065812431;516.5955134031774;514.095279732939;512.9652313592683;509.11882510634047;506.2972627258893
539.11;535.3571159302832;533.9597249464572;531.9261750029079;528.7712510669892;527.0931620498202;525.3090267255395;521.9427236892167;518.2379103712066;515.7214479737445;514.5818283382695;510.69096734464034;507.83522125611427
540.9;537.1173484402142;535.698025324888;533.6374139259926;530.442841423983;528.7487479575636;526.9556749190962;523.5910076618042;519.8844940680999;517.358171484289;516.2121175390184;512.2812795761633;509.39181241547857
542.69;538.891542933192;537.4636084272865;535.3714251521874;532.1354389944922;530.4201236955062;528.6105720782551;525.2384906879736;521.5318334430797;519.001308124166;517.8516113773916;513.8879316006636;510.9667840334619
544.48;540.6731507559662;539.2399037667583;537.1320042153835;533.8499789854521;532.1124366820537;530.2806779615603;526.8896039864165;523.1792366630325;520.6471782502887;519.496316445694;515.5080070649612;512.559023797555
546.27;542.458694800299;541.0228076301449;538.905808576426;535.5889121062492;533.826678609736;531.9712796480372;528.5500168556017;524.8282888067588;522.2940455106099;521.1426881939336;517.1381493912131;514.1664360607115
548.06;544.2463288420531;542.8089957765926;540.687270198428;537.3463212442543;535.5652806225794;533.6836998367017;530.225211443235;526.4823901618;523.9423338333083;522.7897687997342;518.7749251716901;515.7862378760792
549.85;546.0350726001066;544.5969825609214;542.4727092061972;539.1164742395213;537.3224375577569;535.4202842537753;531.9186332554787;528.1458662868822;525.594402990051;524.4385771116528;520.4159128450574;517.4152917479007
551.65;547.8244055791095;546.3859109913087;544.2602921762675;540.8947263051983;539.0924162763558;537.1758558515361;533.6331892998423;529.8226516062583;527.2538913131932;526.0920502432502;522.060097049261;519.0508504172105
553.45;549.6187417601282;548.175342664539;546.0490073555914;542.6779222142525;540.8705573967657;538.9447243439772;535.3678282893723;531.5162239145179;528.9246297151867;527.7541284405297;523.7080779182328;520.6911106359382
555.26;551.4157344682648;549.9708753559121;547.8383254668789;544.4640424280277;542.6536855212977;540.7221509070347;537.119227487484;533.2280480811198;530.610219438329;529.4285955417752;525.3618207904415;522.3355791755537
557.07;553.2188280464466;551.768224251713;549.6328731676176;546.2518570010816;544.4397656112708;542.5048396639262;538.8833707814259;534.957461150615;532.312872214128;531.1189741715674;527.0240342800739;523.9851029069391
558.89;555.0251609754812;553.5727193103792;551.4297780831555;548.0432390234746;546.227556924973;544.2906584146116;540.6565947163601;536.7023098754198;534.0329300589976;532.8269116491193;528.6977597119145;525.6415434876834
560.71;556.8379042337938;555.3795006087548;553.2330701289401;549.8375472701163;548.0188907961001;546.0782977207696;542.435985604393;538.4597698047266;535.7691120534184;534.552187985473;530.3854686386293;527.3074055805557
562.57;558.6540511551018;557.1936983548782;555.0392983921829;551.6366154514889;549.8131591564801;547.8693468852771;544.2194152658956;540.2269768268005;537.5191333550824;536.2930654715617;532.0885324986488;528.9851758008894
564.46;560.4907666880003;559.0103207996009;556.8522330013137;553.4394772976385;551.612162972437;549.6633671714233;546.0065757574948;542.0013939108428;539.2803323610779;538.0470236938205;533.8070519280536;530.6767329107792
566.39;562.3524744800585;560.8519382694698;558.668270936147;555.2476760501002;553.4149730825496;551.4619869519288;547.7970950938816;543.781474731577;541.0501284910063;539.8113402594803;535.5400562608869;532.3829864631718
568.35;564.2462136811239;562.7185473237045;560.5058341333058;557.0600282788184;555.2230995735239;553.264474151337;549.5915807494226;545.5661948926013;542.8266138507271;541.5834956462465;537.2858588476136;534.1038211537503
570.35;566.1710314900685;564.6189052320885;562.3678395141151;558.8857381708565;557.0353951352608;555.0721660732478;551.3899842983825;547.3552552734108;544.6084551787753;543.3618452998785;539.0424326184834;535.8382651797555
572.38;568.1311123485518;566.5496903114597;564.2621186722137;560.7306786973772;558.8609251416435;556.8841068742096;553.1929358265652;549.1484681733982;546.3949918256926;545.1451899877447;540.8079068493711;537.5847715404876
574.43;570.1239877041946;568.5169182078424;566.1871176823635;562.6017605770487;560.7056053738329;558.7085896837589;555.000288881909;550.9460093525836;548.1858707510296;546.9331009503646;542.5806852749762;539.341616782227
576.5;572.1436564950324;570.5160505523386;568.1476524382813;564.501409660626;562.5763332084232;560.5517134837376;556.8160293875229;552.747911365617;549.9810828496014;548.7252577485382;544.3596488248373;541.1071467782749
578.58;574.1869323648486;572.5407294424044;570.1406671911236;566.4333181282109;564.4755944591597;562.4203141256966;558.6451779092099;554.5559638197974;551.7806461120506;550.5217853236703;546.1440048531754;542.8799990468415
580.67;576.2474331226837;574.588542256556;572.1603274189171;568.3976028683344;566.4070651288175;564.317212641348;560.4936438532524;556.3733923039807;553.585730800016;552.3226556181587;547.9333357597666;544.6591217085747
582.78;578.3217700460151;576.6521383822945;574.2036781401329;570.3912275016164;568.3709098335133;566.2460191486003;562.3658244274611;558.2046152147682;555.3988439733264;554.1295548366489;549.7273831622047;546.4438086127884
584.9;580.4128341865453;578.7290956451353;576.264065435416;572.411198776139;570.3641351190939;568.207163777149;564.265731447228;560.0540415315205;557.2237358376788;555.9453434627292;551.5266834894577;548.2335976753633
587.02;582.51747024659;580.8236013186284;578.3383964125491;574.4525838888217;572.3837477309296;570.1979168974028;566.1956229835358;561.9259037162794;559.0645850694457;557.7741547768932;553.3327230817075;550.0285710750793
589.15;584.6293125261949;582.9307088014792;580.4297044625995;576.5114248864757;574.4248408752101;572.2153055699231;568.1553149187627;563.823556723949;560.925605327549;559.6201870009614;555.1480701634699;551.829576361711
591.29;586.7496714050743;585.0437061885048;582.5343077869836;578.587468077529;576.4834438748303;574.2545720255195;570.1432576104796;565.7487825883106;562.8104517642319;561.4876604403852;556.9759591883176;553.6383989790219
593.43;588.8792426495066;587.1658609868945;584.6459747425121;580.678643437991;578.5592531935848;576.3116849330376;572.1563305820622;567.7018825981634;564.7215612433075;563.3799869175548;558.8200275572183;555.457614187443
595.57;591.0137053412225;589.2972415575352;586.7664672520822;582.7806759707362;580.6502224960162;578.3860534889191;574.1909673640841;569.6816372576741;566.6599816367097;565.2991835224511;560.6838204703718;557.2903761919326
597.72;593.150765222161;591.4324561676776;588.8961221006251;584.8924892525193;582.7521066712668;580.475743522351;576.2450584986549;571.685783971634;568.6252861056296;567.2458808247933;562.5702585432455;559.1400523185451
599.91;595.2938944667758;593.5699662233754;591.0304555067232;587.0137556278017;584.8637868041118;582.5766880056694;578.3165803558318;573.7121282058655;570.615853823356;569.2191967126563;564.4813263805447;561.0097664032875
602.13;597.4590077177871;595.7144663329194;593.1674620738407;589.1419453784649;586.9849246282503;584.6875408393573;580.4025087719482;575.7585513836283;572.6296908201102;571.217192301574;566.4178368734316;562.9020213175157
604.39;599.6498647536156;597.8846083938055;595.3107744813989;591.274806590521;589.113019812849;586.8078860925469;582.5006412343331;577.8225324451038;574.664722080935;573.2378499044801;568.3794781793787;564.8183987693776
606.68;601.8731522325663;600.0805190829412;597.4766641299109;593.4132052158319;591.2458171126596;588.9353840602092;584.6096500161327;579.9016919069835;576.7185824803944;575.2790698235752;570.3652412257495;566.7594483429631
609.01;604.1277301927015;602.3104854405667;599.6678165822159;595.566169558168;593.38414062441;591.0677729885459;586.7277118832887;581.9941177332721;578.7888975545986;577.3383726520805;572.3736711685116;568.7248700400794
611.38;606.4176836997676;604.5710676805411;601.8916310626909;597.7393673126791;595.5369086337689;593.2056391757682;588.8527888839797;584.0979373555017;580.8735936057684;579.4134291098495;574.4028943939386;570.7137343868138
613.77;608.7451817822993;606.8681866416563;604.1463857329406;599.9393835999796;597.7098324261804;595.3572588368262;590.9841280099025;586.211204701492;582.9707277519364;581.5022755415113;576.4508510436958;572.7245972837792
616.19;611.1019954272134;609.2030960557412;606.4367900923991;602.1684022198096;599.9094854041623;597.5285409130222;593.1253973413529;588.3325039496744;585.0783550362003;583.6029780092027;578.5155205805013;574.7556789977798
618.64;613.4884456594403;611.5652534864372;608.764645600767;604.4299451769944;602.1381102318604;599.7260076028738;595.2813621787051;590.4626787904203;587.19487465472;585.7135868117131;580.5949178628673;576.8050685397244
621.11;615.9047029321073;613.9576302233855;611.1213662888719;606.72662287066;604.3992117581898;601.9522313554331;597.4576480737783;592.6043158518803;589.3202757185901;587.8326513649035;582.6870722348161;578.8708145020246
623.61;618.346167403842;616.3797134238486;613.5080916586014;609.0551134677578;606.6954123768146;604.2106451680132;599.6583856504832;594.761352394946;591.4562367808927;589.9607806486496;584.7902256094154;580.9509549853071
626.13;620.8150870641529;618.825906176739;615.9245707584417;611.4144589083797;609.0234699665383;606.5039339001506;601.887363945319;596.9378116196292;593.6059054729599;592.1001137267195;586.9035873913247;583.0436391829344
628.67;623.3079651715857;621.3003703241258;618.3660539944271;613.8040757836698;611.3823958382785;608.8293121693077;604.147831343165;599.1376126532691;595.7729989016879;594.2542324748134;589.0275644252359;585.1475941812184
631.21;625.8229450774448;623.7977407261592;620.8352907751375;616.2211732924558;613.7716011483867;611.1856528315299;606.4400818418412;601.364376515445;597.961365569383;596.4269122243699;591.1638612867696;587.2624626580414
633.76;628.349660273361;626.3170166703914;623.3282020901313;618.6658960327657;616.1883246238572;613.5723255612454;608.7637135882048;603.6202455493989;600.1747060221062;598.6220329818192;593.3150289318999;589.389011176845
636.32;630.8872968482417;628.8455467562111;625.843299326788;621.1361507853821;618.6326718950983;615.9867332982436;611.1182128593734;605.9062313444238;602.4157073406707;600.8432180255631;595.484161539605;591.5289789259315
638.89;633.4354226434654;631.3854049624811;628.3697003499136;623.6301646730612;621.1025792293822;618.4287734010754;613.5020458426244;608.2226675732902;604.6859668553068;603.0927513513419;597.6745695477545;593.6848436629443
641.47;635.9938081977598;633.9355477298891;630.907425636633;626.1413384113113;623.5962698491039;620.8965332605342;615.9143794870637;610.5690579152165;606.9862600052147;605.3719346417362;599.8891438563636;595.8595370173481
644.03;638.5623316751312;636.495944205622;633.4556002739317;628.6665800996248;626.1072091394042;623.3882256317052;618.3538521445068;612.944756391593;609.3165350686304;607.6813167589346;602.1301258043532;598.0559684180694
646.57;641.1268573466315;639.0664503573062;636.0140596282137;631.2039724759293;628.6322590331084;625.8976817364812;620.8188937766566;615.3487989484437;611.6763538152728;610.0205873964161;604.3990649643607;600.2766831359598
649.09;643.6798796294046;641.6295170227712;638.582656401878;633.7525268827467;631.1694858971941;628.4215299582787;623.3056826082092;617.7799522054272;614.0649360157091;612.389253245614;606.6967507203199;602.5236837132853
651.59;646.2174133187093;644.1800888643562;641.1465995714206;636.3117004448378;633.7178884020975;630.9577258517222;625.8106172805595;620.2358323844414;616.4812067082087;614.7864105417223;609.0234481810551;604.7983114320043
654.06;648.7373424087501;646.7144417483945;643.6992907247896;638.8734011137576;636.2769175247245;633.5051877037711;628.330858765498;622.7135145604939;618.9232396683601;617.2109106132236;611.3789447014865;607.1013209807533
656.52;651.2338530275968;649.2308519901412;646.2365501645878;641.4303282224835;638.8385823683108;636.0633254417478;630.8644284904528;625.2101119849401;621.3884591103983;619.6604924559883;613.7626450542997;609.4329397803143
659.0;653.7132389026311;651.7225078700678;648.7562649360912;643.976834704154;641.3955730098796;638.6247184832889;633.4100277509739;627.7231415429458;623.8740869962792;622.1324447532694;616.1732731589582;611.7929468478956
661.52;656.1929128235282;654.1989003381115;651.2523680586369;646.509145989594;643.9422200837328;641.1820483779021;635.9633603129361;630.2506465242916;626.3775371079322;624.6239607397972;618.6089663106012;614.1805460950156
664.07;658.6915010711447;656.6793748066855;653.7318846010053;649.0222729088913;646.474723611546;643.7295186798784;638.5186501375899;632.7896304303558;628.896632663288;627.1325491553237;621.0674759384076;616.5943600490036
666.66;661.2142032099066;659.1823821163388;656.2122072414061;651.5175918609888;648.9881103704212;646.2631755612563;641.0701111940776;635.3358614113487;631.4286637312996;629.656168618106;623.5464542770677;619.0325364247793
669.28;663.7684703746589;661.7098890322504;658.7116191051158;654.0049652364156;651.4836716111153;648.7781243546611;643.6128545753704;637.8844168703394;633.9699305150714;632.1918213494802;626.0436787894762;621.4929528641818
671.94;666.3535685140494;664.2706846635074;661.2346730470673;656.4987170289883;653.9711547855017;651.2751796182343;646.1419885539309;640.4303891836865;636.5159379006116;634.7355052947009;628.5566100739223;623.9734324041746
674.62;668.9737982182976;666.861711675655;663.7894867439081;659.0079941373326;656.4648225161446;653.7634004267337;648.6554154404072;642.968877792684;639.0619224749693;637.2825130503786;631.0821108982881;626.4716005260497
677.32;671.6220622598065;669.4890657081693;666.374774063924;661.5413981418453;658.973890303332;656.2566484124803;651.1565003677987;645.4962278583388;641.6030316247025;639.8280570883347;633.6164022541029;628.9846669763264
680.05;674.2945922563454;672.1424309837568;668.99546065998;664.1022917631112;661.5069679601028;658.7644971110263;653.6537479979629;648.0119045292098;644.135191776661;642.3672567723052;636.1552929204755;631.5093025575043
682.8;676.9940776734511;674.8196364315421;671.6436464716548;666.694865818551;664.0674885703506;661.2956306007653;656.1561863584083;650.5193905153224;646.6566309653106;644.8963860146476;638.6943098916598;634.0417082060841
685.58;679.7172561781622;677.5245573001004;674.316252401952;669.3169049505967;666.6596327903183;663.853886612121;658.6726750646471;653.0246331122494;649.1689949002775;647.414514207957;641.2292854498652;636.5777175105908
688.37;682.4670859306635;680.2521899624237;677.0160514584004;671.965736161963;669.2812710327387;666.4434193751525;661.2096148054064;655.5348739799817;651.6767270706657;649.9243963094711;643.7573749819423;639.1131633475118
691.19;685.2357569194689;683.0074349470698;679.7392725851521;674.641571941454;671.9297375874331;669.0625835394121;663.7723063084836;658.0569810135038;654.1860909141233;652.4312028150689;646.2780225880355;641.6445994585222
694.02;688.0285029909384;685.7793813620108;682.489441892975;677.342514154936;674.6052063466683;671.7087920245928;666.3626492087499;660.5971255890504;656.7037430112814;654.9416677345495;648.7930129189261;644.1701550427432
696.87;690.8387224441868;688.5772017458216;685.2579367076047;680.0695386251933;677.3058069621048;674.3820059598416;668.9803462560553;663.159580531139;659.2360243626758;657.4624143109854;651.3061535776927;646.689951788671
699.74;693.6676003506019;691.3904460928218;688.0511090845356;682.8185355515739;680.0324770894814;677.0804961321813;671.6252267136532;665.7465875199907;661.7879308137087;659.9996620238203;653.8224030043957;649.2061204787038
702.63;696.5157659420773;694.2231379835385;690.8611720898745;685.5909381950669;682.7811746143427;679.8049946859619;674.2963567490906;668.3593160505075;664.3626668828352;662.5578798760217;656.3472350639224;651.7223331761459
705.53;699.3835533189718;697.0750785599818;693.6902773762095;688.3832946311018;685.5532593731032;682.5518274155606;676.9936182624364;670.9980008054332;666.9621134959554;665.1397279552133;658.8857129037883;654.243244058372
708.42;702.2664495309294;699.9467319437496;696.5385986337956;691.1951219086022;688.3453439667225;685.3219662294216;679.7151519343993;673.6627196752124;669.5870808517133;667.7467517148859;661.4419174684581;656.773730221492
711.31;705.1526776653295;702.83237097128;699.4065539518124;694.0262849883086;691.1569064955886;688.1123596608014;682.4604847342218;676.3526895681844;672.2379028507371;670.3794447856251;664.0188933707678;659.3182348005511
714.19;708.0406749352342;705.718742824989;702.289390169175;696.8769418979839;693.987806732659;690.9222908792877;685.2278811201177;679.0672651975343;674.9141868946052;673.038072295438;666.6186425601737;661.8804386333736
717.07;710.924921208781;708.6071366336273;705.1752016360773;699.7446485437282;696.8381987061118;693.7515752242451;688.0161043543628;681.8053167186824;677.6153760347216;675.7219584581355;669.2424570948255;664.4631074404344
719.93;713.8071758330777;711.4903710689031;708.0631861519895;702.6219477644687;699.705673162764;696.6003406241758;690.8244328405576;684.5656667789849;680.3405407072165;678.4305974913074;671.8908247155434;667.0682036881109
722.79;716.6789922683828;714.372386657188;710.947173459523;705.504908432754;702.5828406337945;699.4663733434821;693.6525609455307;687.3473405841282;683.0885901847894;681.1628773696218;674.5638270802406;669.6968860091433
725.65;719.5452663865822;717.2417148933362;713.8295015588653;708.3884130508467;705.4657236155266;702.3426827601683;696.4992487486708;690.1496607447516;685.858509143709;683.9177165357644;677.2610579524877;672.3497260059678
728.51;722.4085977262089;720.1072439247895;716.7008902308464;711.2712943076672;708.3492198974994;705.225059176852;699.3604405433776;692.9716998576046;688.6495020549562;686.6941281832408;679.9818350718429;675.0267622870897
731.38;725.2703665522585;722.9700391125455;719.5673479961744;714.1480863863064;711.2321094017838;708.1084691609622;702.2320052226682;695.8111401623927;691.4606876176542;689.4913991386115;682.7253517007078;677.7276405345443
734.26;728.1359960837583;725.8315575460049;722.4307236905063;717.0194029800122;714.1089832466672;710.9913987739068;705.1093698628874;698.6648579669595;694.2902502483785;692.3085757127975;685.490839343978;680.4517598284699
737.14;731.0083658623234;728.6981900265436;725.2925364937445;719.8865122041937;716.9803743628984;713.8687392819204;707.989459348509;701.5290854762609;697.1355235612767;695.1434712289758;688.277453812186;683.1984279082018
740.02;733.884314478811;731.5719594840959;728.1584050711816;722.7508151971141;719.8475410070881;716.7405888638267;710.8682028187293;704.4003627528155;699.9931248067949;697.9932127599063;691.0838022007945;685.9668697007298
742.92;736.7621633343778;734.4484397311448;731.0309222650557;725.615947692119;722.7118824014624;719.6081163795608;713.7435707504154;707.2749583376661;702.859621031849;700.8541980492051;693.9078866753522;688.7559733695282
745.85;739.6504018432989;737.3266224742969;733.9067743811274;728.4849928619363;725.5770042878382;722.4727032994163;716.615099683707;710.1498971877769;705.7313851331935;703.7230670382651;696.7470536257762;691.5641441441911
748.8;742.5582279368336;740.2173142014371;736.7845877275037;731.3576445927835;728.4459968465749;725.3377839607734;719.4832295143744;713.0233205193014;708.6052141117843;706.5960776462878;699.5983606951664;694.3892101089964
751.77;745.485835052071;743.1293204181743;739.6732382733791;734.2330311302123;731.3185995080642;728.2064750650525;722.3498663431196;715.8943911837783;711.4787792548849;709.4702589788731;702.4585386553471;697.2285794012485
754.76;748.4333258974111;746.0607335497125;742.5815426926104;737.1154454087421;734.1939487138235;731.0787762982981;725.2175090318251;718.7634912545966;714.3507219728643;712.3435588181677;705.3244402161533;700.079290944363
757.78;751.4007550074597;749.0121467358593;745.5092931687666;740.011577200092;737.0762682499978;733.9538906244551;728.0874327404558;721.6319436000315;717.2208158146414;715.2149172200254;708.1933656765004;702.9382821616912
760.81;754.3928416842887;751.983483112367;748.456955892709;742.9244616896675;739.9722148195352;736.8356549204309;730.9598979943916;724.5010498846646;720.0898420165212;718.0844665984343;711.0632855534175;705.8026882703922
763.87;757.4027110218036;754.9806320605304;751.42454007265;745.8557729186452;742.8848721722519;739.7305085907511;733.8369164515859;727.3716490445432;722.9589203047445;720.953267543753;713.9330539964204;708.6700997873452
766.94;760.4360933749649;757.9936046814379;754.417003101667;748.8063028407773;745.8159332534638;742.6417939751112;736.7226677814974;730.2451012254511;725.8289877777843;723.8224652435049;716.8024269939413;711.5387960019355
770.03;763.486650671771;761.0319662204872;757.4267250192846;751.7790504069894;748.766202099185;745.5713311226947;739.6209216616096;733.124019694805;728.7012566868359;726.6929072022657;719.6717283419772;714.407861112882
773.14;766.555707961423;764.0854988108523;760.4605472719306;754.7713882931334;751.7386482266166;748.5200023644375;742.5344931491466;736.0115316800516;731.5778505131574;729.5659627149148;722.5414958920157;717.2770549903762
776.27;769.643968799189;767.1583435271419;763.51095583818;757.7857060648213;754.7307193650383;751.4906163770222;745.4652509570103;738.910625666316;734.461545581056;732.4440799818451;725.412607331534;720.1465615615004
779.4;772.7518067485676;770.250365302756;766.580244498009;760.8191460167552;757.7447388102265;754.481034009331;748.4155240440217;741.8237924621801;737.3552562056153;735.3301766029384;728.2865822640024;723.0169429036572
782.53;775.8700394666803;773.36206178728;769.6686631490624;763.8715798828517;760.7779183339089;757.4932346768242;751.3854535938907;744.7534509429986;740.2616212505355;738.2271654789902;731.1655116961866;725.8892830162142
785.66;778.9937914472446;776.4818890937803;772.7766701730527;766.9430797615538;763.8300940000115;760.5247975502984;754.3760808661368;747.7010076767284;743.1831364976659;741.1375674855065;734.0518225677292;728.7652147914613
788.79;782.1204739651581;779.606598543138;775.8946240034036;770.0339224178521;766.9013347417631;763.5753847753921;757.3867519355945;750.667706872021;746.1215892970562;744.0638676001236;736.9479802126938;731.6468039357583
791.92;785.2487124969829;782.7337624135254;779.018262709226;773.1391295336535;769.9919145371382;766.645033937903;760.4169676386969;753.6539491224981;749.0784137360577;747.0075528054577;739.8564579940638;734.5363339818866
795.04;788.3777772183433;785.862263121208;782.1448678525497;776.2541023581595;773.0969255011332;769.7340007992042;763.4664916270086;756.6597351296975;752.0543717109782;749.9700344145105;742.7793261114193;737.4361919340167
798.18;791.5025902716706;788.9914654401083;785.2730681194763;779.3752383968539;776.2117647374714;772.8377753896943;766.5353285098163;759.6849602396136;755.0497300320965;752.951794713624;745.718385457524;740.3485921145716
801.35;794.6345265285827;792.115207682269;788.4021116164133;782.5001173136754;779.3328163362874;775.9517619741123;769.6212723681369;762.7295683597036;758.0645139069043;755.953007738661;748.67489797093;743.2755234964744
804.53;797.7843159983277;795.2491429621036;791.5266940901317;785.6272027724307;782.4576439289212;779.0722691363347;772.7209471281249;765.7925479190073;761.0986956648226;758.9736346182312;751.6496809315503;746.2185787655696
807.73;800.9482752522997;798.4028002414644;794.6591469807616;788.7529620611302;785.5846991097783;782.196763792575;775.8308223110524;768.8718364563929;764.1516077000648;762.0136525043272;754.6432016844396;749.1789279545737
810.94;804.1291388634705;801.5692727790977;797.8094434338041;791.8822678570256;788.710475776342;785.3236216570189;778.94785580483;771.9647190584637;767.2216751838554;765.0721161871185;757.6557272179651;752.1573580798675
814.18;807.3236684493656;804.7536472560349;800.9733521148927;795.0226952459565;791.8397342467482;788.4494816416989;782.0696997249224;775.068335390182;770.3065817689665;768.1471797518948;760.6870290585318;755.1543727044071
817.41;810.5395252331331;807.9506542960478;804.1544828300695;798.1755638544979;794.9800118609096;791.578478221628;785.1935100796529;778.1800528722888;773.4036572949603;771.2363243040946;763.7362176355809;758.170076377515
820.62;813.7620156747873;811.1711096887988;807.3489735244793;801.3434067273573;798.1327116246989;794.7178865087785;788.3198598290192;781.2971449644506;776.5102560444424;774.3368145549164;766.8017374246957;761.2040317802343
823.82;816.978647667032;814.3940966037362;810.5653135973952;804.5253685591657;801.3003514290458;797.8695620189918;791.4526035893532;784.4183515709256;779.6236797322526;777.4460433524326;769.8815506961748;764.2551920895843
827.0;820.1874786793074;817.6091782404447;813.787247009594;807.7255451997914;804.4821212030147;801.0359715999556;794.5946171330557;787.5446858013378;782.7421654809829;780.561273173564;772.9733869802802;767.3219703657134
830.16;823.3827869490312;820.8164843419285;817.0034146303262;810.9372493479892;807.6820510082638;804.2165577031374;797.7485760057374;790.6779886154346;785.8657559332462;783.6811607800104;776.0747849084875;770.4024070948274
833.31;826.5615344182926;824.0088656043873;820.2121252536516;814.1513184019024;810.8935972629737;807.4149968646789;800.9155726937298;793.8204719000136;788.9956633688159;786.8063455131116;779.1837401258163;773.4942692154807
836.49;829.7267983295669;827.1842869550183;823.4070946664439;817.3625483696501;814.1076324862463;810.6255330745746;804.0979649431588;796.9738500305541;792.1337502183753;789.9382863344664;782.2993288357029;776.5954483280325
839.7;832.8989739764459;830.3470728436477;826.5856143210448;820.5651629199061;817.318900072363;813.8392986606157;807.2941376628728;800.1401233250451;795.2817826165403;793.079019390614;785.4216011467054;779.7044817284399
842.94;836.0888905539781;833.5215392286503;829.7508939601632;823.7550111417028;820.5216306594984;817.0507587449346;810.4989245920877;803.3196852529686;798.4416790123158;796.2301945610363;788.5514189210014;782.8207313065301
846.21;839.3022979899538;836.7152250560509;832.9239042759652;826.9318420588913;823.7116516333207;820.2541620352579;813.7069789795457;806.510458292577;801.6143659981062;799.3938459288389;791.6899661072061;785.9443765471225
849.52;842.5422492970339;839.933443802331;836.1143131023445;830.1066486862504;826.8886594286635;823.4452142628606;816.9127559936421;809.7089119312299;804.7988162709329;802.5704232501517;794.8387741295402;789.0761444415077
852.85;845.815055865365;843.1786970143406;839.3281240672023;833.2897219108269;830.0634955736008;826.6233043352414;820.1113231311125;812.9106204034131;807.9923744239716;805.7582632659914;797.9989323018535;792.2172004559488
856.18;849.1146881325208;846.4582255367503;842.568393785791;836.4890810780423;833.2464583392548;829.7983912308598;823.2998638336992;816.110932726835;811.1912335975921;808.9542833947686;801.1704048784655;795.3686685480562
859.51;852.4285639173585;849.7627623406676;845.8416999160917;839.7101161032383;836.4455976313536;832.9807470746293;826.4818169848513;819.3060132187748;814.3910379092948;812.1543649349189;804.3519107799704;798.5310405520529
862.84;855.7500025171403;853.0789164759233;849.1412867603017;842.9588462098427;839.6663390356076;836.1785930185595;829.6639673112963;822.495259337031;817.5877698178997;815.3540498843734;807.5410091052073;801.7038419341463
866.16;859.0754567099207;856.4016442808188;852.4548150340682;846.2345220158987;842.914693814786;839.3975700773046;832.8538028741747;825.6813517700377;820.7796329197737;818.5495103448346;810.734434503041;804.8855263460454
869.47;862.3983526975261;859.7277636068753;855.7760847433436;849.5302533989823;846.1900032469183;842.6436609819694;836.0579073427506;828.8691078163209;823.9677427410836;821.7398245839836;813.9286916923456;808.0736104567768
872.78;865.7152000206355;863.0498732244723;859.1014354209889;852.8395158911079;849.4854607724219;845.9167188071461;839.2825701416148;832.0641298280675;827.1556224648152;824.926985280946;817.1213372790071;811.2650593482819
876.13;869.0288357122317;866.3654367511004;862.4240587360116;856.1573024732979;852.7945381404742;849.2104501908684;842.5309291868844;835.2723255229773;830.3481475791257;828.1151745856478;820.3117410258313;814.4571605264549
879.52;872.3595275229792;869.6786021254545;865.7407412160293;859.4776517277191;856.1122079324364;852.5183449830673;845.8015044430725;838.4983715958249;833.5508649409804;831.3095665068731;823.5012396633754;817.6483364799934
882.95;875.7180369270463;873.0135697093319;869.0544640401372;862.7960581952908;859.4325212553686;855.8352615044383;849.0903529183995;841.7442084168238;836.7687554481963;834.5158684334434;826.6927383335352;820.8385981732415
886.42;879.1100778947797;876.3778224076965;872.3860643990183;866.1119831027969;862.7509532937975;859.1553130666769;852.3929446931078;845.0091615286352;840.0048224196612;837.7387484684372;829.8902875410373;824.02953410967
889.93;882.5386843466819;879.7766426392132;875.7451418082819;869.4362134192105;866.0669118218334;862.4738699071197;855.7040855163243;848.2908429350674;843.2596771246849;840.9804931486605;833.098190221681;827.224074764084
893.48;886.0054671895405;883.212515777731;879.1376629323499;872.7789069586876;869.3910312138817;865.790028663531;859.0188575344162;851.5856174156261;846.5319800907873;844.2409924476954;836.3199251481846;830.4258987032354
897.01;889.5112817591095;886.6868393938709;882.5666649182506;876.1480009159263;872.7334756747534;869.1135346015787;862.3343085580882;854.8892796906439;849.8188986760484;847.5183775482296;839.5575042428259;833.6385755914677
