i;j;delta;beta;priority;L_x;v_x;w_x;q_max_x;rho_max_x;L_y;v_y;w_y;q_max_y;rho_max_y;integ_pred;pi_pred
4;11;60;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,5623;102,942
4;11;60;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,2764;103,235
4;11;60;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,1598;103,578
4;11;120;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;3041,85;-1,07616
4;11;120;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2848,35;-1,02025
4;11;120;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2656,2;-0,964705
4;11;120;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2464,04;-0,909161
4;11;120;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2271,89;-0,853616
4;11;120;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2079,73;-0,798072
4;11;120;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1855,25;-0,731331
4;11;120;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1541,12;-0,599935
4;11;120;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1263,01;-0,451845
4;11;120;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1043,92;-0,340367
4;11;120;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1022,03;-0,360707
4;11;120;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1003,35;-0,379536
4;11;120;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;932,364;-0,343793
4;11;120;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;417,205;0,189088
4;11;120;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;74,1771;13,998
4;11;120;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,5575;93,194
4;11;120;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,191;102,25
4;11;120;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,4479;102,866
4;11;120;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,1583;103,158
4;11;120;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,0345;103,496
4;11;180;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;3022,85;-1,06858
4;11;180;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2829,95;-1,01283
4;11;180;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2637,8;-0,957286
4;11;180;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2445,64;-0,901741
4;11;180;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2253,49;-0,846197
4;11;180;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2061,33;-0,790652
4;11;180;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1840,87;-0,725008
4;11;180;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1532,52;-0,588876
4;11;180;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1254,41;-0,440786
4;11;180;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;991,788;-0,299184
4;11;180;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;969,801;-0,319448
4;11;180;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;950,771;-0,338444
4;11;180;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;895,746;-0,316607
4;11;180;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;387,785;0,293285
4;11;180;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;65,2669;14,8361
4;11;180;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,4235;94,9669
4;11;180;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,0174;102,141
4;11;180;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,3134;102,779
4;11;180;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,0439;103,082
4;11;180;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,9091;103,414
4;11;240;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;3003,85;-1,06099
4;11;240;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2811,55;-1,00541
4;11;240;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2619,4;-0,949866
4;11;240;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2427,24;-0,894322
4;11;240;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2235,09;-0,838777
4;11;240;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2042,93;-0,783233
4;11;240;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1826,49;-0,718685
4;11;240;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1523,92;-0,577816
4;11;240;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1245,81;-0,429726
4;11;240;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;983,635;-0,288344
4;11;240;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;917,569;-0,278188
4;11;240;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;898,19;-0,297352
4;11;240;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;859,686;-0,289666
4;11;240;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;358,365;0,445831
4;11;240;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;56,7845;15,6558
4;11;240;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2964;96,7398
4;11;240;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,8438;102,033
4;11;240;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,1569;102,682
4;11;240;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,9295;103,005
4;11;240;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,7919;103,332
4;11;300;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2985,31;-1,05354
4;11;300;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2793,16;-0,997991
4;11;300;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2601;-0,942447
4;11;300;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2408,85;-0,886902
4;11;300;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2216,69;-0,831358
4;11;300;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2024,54;-0,775813
4;11;300;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1812,11;-0,712362
4;11;300;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1515,32;-0,566756
4;11;300;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1237,21;-0,418667
4;11;300;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;975,481;-0,277503
4;11;300;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;866,859;-0,237596
4;11;300;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;847,403;-0,257048
4;11;300;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;823,627;-0,262725
4;11;300;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;328,943;0,62977
4;11;300;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;48,3022;16,4756
4;11;300;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2073;98,5127
4;11;300;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,6703;101,924
4;11;300;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,0004;102,584
4;11;300;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,8151;102,929
4;11;300;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,6827;103,25
4;11;360;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2966,91;-1,04612
4;11;360;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2774,76;-0,990572
4;11;360;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2582,6;-0,935027
4;11;360;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2390,45;-0,879483
4;11;360;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2198,29;-0,823938
4;11;360;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2006,14;-0,768394
4;11;360;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1803,99;-0,706816
4;11;360;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1506,72;-0,555697
4;11;360;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1228,61;-0,407607
4;11;360;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;967,328;-0,266662
4;11;360;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;816,622;-0,197212
4;11;360;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;796,816;-0,216832
4;11;360;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;784,406;-0,232895
4;11;360;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;299,522;0,813707
4;11;360;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;39,7755;19,0144
4;11;360;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2038;100,286
4;11;360;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,5258;101,815
4;11;360;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,8439;102,487
4;11;360;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,7007;102,853
4;11;360;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,5734;103,168
4;11;420;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2948,51;-1,0387
4;11;420;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2756,36;-0,983152
4;11;420;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2564,2;-0,927608
4;11;420;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2372,05;-0,872063
4;11;420;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2179,89;-0,816519
4;11;420;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1987,74;-0,760974
4;11;420;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1799,06;-0,701483
4;11;420;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1498,12;-0,544637
4;11;420;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1220,01;-0,396547
4;11;420;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;959,175;-0,255821
4;11;420;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;766,385;-0,156828
4;11;420;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;746,229;-0,176616
4;11;420;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;733,819;-0,192679
4;11;420;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;271,933;0,996863
4;11;420;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;31,74;23,9598
4;11;420;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2115;100,894
4;11;420;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,3824;101,707
4;11;420;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,6874;102,389
4;11;420;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,587;102,777
4;11;420;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,4748;103,086
4;11;480;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2930,11;-1,03128
4;11;480;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2737,96;-0,975733
4;11;480;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2545,8;-0,920188
4;11;480;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2353,65;-0,864644
4;11;480;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2161,49;-0,809099
4;11;480;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1969,34;-0,753555
4;11;480;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1793,81;-0,695
4;11;480;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1489,52;-0,533577
4;11;480;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1211,41;-0,385488
4;11;480;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;951,021;-0,24498
4;11;480;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;723,276;-0,118983
4;11;480;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;699,072;-0,137622
4;11;480;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;683,232;-0,152462
4;11;480;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;244,408;1,17999
4;11;480;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;26,4885;30,2127
4;11;480;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2051;100,785
4;11;480;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2694;101,598
4;11;480;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,531;102,292
4;11;480;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,4874;102,701
4;11;480;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,4129;103,004
4;11;540;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2911,72;-1,02386
4;11;540;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2719,56;-0,968313
4;11;540;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2527,41;-0,912769
4;11;540;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2335,25;-0,857224
4;11;540;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2143,1;-0,80168
4;11;540;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1950,94;-0,746135
4;11;540;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1788,55;-0,688516
4;11;540;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1480,92;-0,522518
4;11;540;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1202,81;-0,374428
4;11;540;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;942,868;-0,234139
4;11;540;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;713,778;-0,106511
4;11;540;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;657,926;-0,100768
4;11;540;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;641,816;-0,115513
4;11;540;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;221,994;1,34477
4;11;540;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;21,3276;36,4658
4;11;540;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,1986;100,676
4;11;540;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2143;101,49
4;11;540;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,4005;102,194
4;11;540;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,3875;102,606
4;11;540;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,3737;102,922
4;11;600;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2893,32;-1,01644
4;11;600;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2701,16;-0,960893
4;11;600;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2509,01;-0,905349
4;11;600;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2316,85;-0,849805
4;11;600;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2124,7;-0,79426
4;11;600;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1934,48;-0,739147
4;11;600;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1783,3;-0,682032
4;11;600;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1472,32;-0,511458
4;11;600;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1194,21;-0,363368
4;11;600;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;934,714;-0,223298
4;11;600;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;706,069;-0,09372
4;11;600;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;616,609;-0,0632987
4;11;600;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;600,671;-0,0786592
4;11;600;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;203,221;1,50014
4;11;600;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;19,2027;40,9212
4;11;600;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,1922;100,568
4;11;600;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,1869;101,381
4;11;600;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,3133;102,096
4;11;600;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,3297;102,508
4;11;600;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,3353;102,84
4;11;660;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2874,92;-1,00902
4;11;660;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2682,76;-0,953474
4;11;660;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2490,61;-0,89793
4;11;660;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2298,45;-0,842385
4;11;660;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2106,3;-0,786841
4;11;660;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1918,19;-0,732199
4;11;660;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1778,04;-0,675549
4;11;660;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1463,72;-0,500399
4;11;660;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1185,61;-0,352309
4;11;660;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;926,561;-0,212457
4;11;660;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;698,36;-0,0809287
4;11;660;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;572,672;-0,0163936
4;11;660;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;559,525;-0,0418056
4;11;660;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;186,273;1,68883
4;11;660;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;17,5747;44,9426
4;11;660;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,1858;100,459
4;11;660;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,172;101,272
4;11;660;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2548;101,999
4;11;660;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2839;102,411
4;11;660;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,3011;102,764
4;11;720;0,01;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2856,52;-1,0016
4;11;720;0,02;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2664,36;-0,946054
4;11;720;0,03;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2472,21;-0,89051
4;11;720;0,04;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2280,05;-0,834966
4;11;720;0,05;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;2087,9;-0,779421
4;11;720;0,06;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1908,03;-0,726011
4;11;720;0,07;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1772,22;-0,667035
4;11;720;0,08;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1455,12;-0,489339
4;11;720;0,09;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;1177,01;-0,341249
4;11;720;0,1;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;918,407;-0,201616
4;11;720;0,11;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;690,652;-0,0681375
4;11;720;0,12;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;529,053;0,0306651
4;11;720;0,13;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;517,27;-0,000959486
4;11;720;0,14;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;169,31;2,25477
4;11;720;0,15;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;15,9654;48,9641
4;11;720;0,16;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,1794;100,35
4;11;720;0,17;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,1656;101,164
4;11;720;0,18;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,1995;101,901
4;11;720;0,19;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,238;102,313
4;11;720;0,2;0,05;0,54;103;38;1838;67;0,7;103;33;1878;76;14,2669;102,688
4;12;60;0,01;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7426,26;-3,80611
4;12;60;0,02;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7181,1;-3,72929
4;12;60;0,03;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6911,67;-3,61604
4;12;60;0,04;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6642,24;-3,5028
4;12;60;0,05;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6394,26;-3,39476
4;12;60;0,06;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6611,59;-3,39358
4;12;60;0,07;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6846,21;-3,39468
4;12;60;0,08;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7080,82;-3,39577
4;12;60;0,09;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7315,43;-3,39687
4;12;60;0,1;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7550,04;-3,39797
4;12;60;0,11;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7795,7;-3,40211
4;12;60;0,12;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;8104,67;-3,42371
4;12;60;0,13;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;8044,27;-3,31697
4;12;60;0,14;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7129,4;-2,92087
4;12;60;0,15;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6096,48;-2,47866
4;12;60;0,16;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;5016,38;-1,99721
4;12;60;0,17;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;3844,86;-1,45843
4;12;60;0,18;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;2643,76;-0,897156
4;12;60;0,19;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;1372,14;12,0067
4;12;60;0,2;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;547,141;87,9289
4;12;120;0,01;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7423,36;-3,80814
4;12;120;0,02;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7181,15;-3,73574
4;12;120;0,03;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6913,62;-3,62536
4;12;120;0,04;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6644,19;-3,51211
4;12;120;0,05;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6374,76;-3,39887
4;12;120;0,06;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6540,71;-3,38386
4;12;120;0,07;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6775,32;-3,38495
4;12;120;0,08;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7009,93;-3,38605
4;12;120;0,09;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7244,54;-3,38715
4;12;120;0,1;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7479,16;-3,38824
4;12;120;0,11;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7724,11;-3,39219
4;12;120;0,12;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;8033,08;-3,41379
4;12;120;0,13;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7999,43;-3,31714
4;12;120;0,14;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7086,6;-2,92183
4;12;120;0,15;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6053,68;-2,47962
4;12;120;0,16;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;4979,33;-2,00136
4;12;120;0,17;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;3807,8;-1,46257
4;12;120;0,18;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;2605,77;-0,895929
4;12;120;0,19;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;1333,11;12,6517
4;12;120;0,2;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;509,771;90,019
4;12;180;0,01;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7420,47;-3,81017
4;12;180;0,02;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7178,25;-3,73778
4;12;180;0,03;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6915,57;-3,63467
4;12;180;0,04;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6646,14;-3,52143
4;12;180;0,05;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6383,67;-3,4091
4;12;180;0,06;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6469,82;-3,37413
4;12;180;0,07;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6704,43;-3,37523
4;12;180;0,08;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;6939,04;-3,37633
4;12;180;0,09;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7173,66;-3,37742
4;12;180;0,1;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7408,27;-3,37852
4;12;180;0,11;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7652,52;-3,38228
4;12;180;0,12;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7961,49;-3,40387
4;12;180;0,13;0,05;0,54;103;38;1838;67;0,53;104;34;1775;70;7954,6;-3,31731
