i,j,delta,beta,priority,integral,max_delta,pi
3,10,720,0.09,0.05,1199.4605147734121,0.9885264477670626,0.08844517221162246
3,10,720,0.1,0.05,585.1822465623028,0.23281101804774398,0.7853168137856885
3,10,720,0.11,0.05,573.2385233983746,0.23281101804774396,0.7853168137856885
3,10,720,0.12,0.05,561.2529143003289,0.23321239022811954,0.7849466944534362
3,10,720,0.13,0.05,548.8447989097658,0.23281101804774412,0.7853168137856885
3,10,720,0.14,0.05,535.884519613939,0.23281101804774396,0.7853168137856885
3,10,720,0.15,0.05,521.2632337726889,0.23281101804774396,0.7853168137856885
3,10,720,0.16,0.05,504.1797112117584,0.23281101804774418,0.7853168137856884
3,10,720,0.17,0.05,489.05222963746337,0.23281101804774396,0.7853168137856885
3,10,720,0.18,0.05,476.5530374216965,0.23281101804774393,0.7853168137856885
3,10,720,0.19,0.05,470.91918607966767,0.232811018047744,0.7853168137856885
3,10,720,0.2,0.05,466.36761645441436,0.2332939637712887,0.7848714726348762
3,11,60,0.01,0.05,3206.6971131322507,1.1711792588526653,-0.07998537623783433
3,11,60,0.02,0.05,3433.778633323528,1.2620888482221666,-0.16381628968402193
3,11,60,0.03,0.05,3648.795312292708,1.3545095625977441,-0.24904066437526978
3,11,60,0.04,0.05,3862.8010857238905,1.4489559463044683,-0.3361329796385485
3,11,60,0.05,0.05,4043.380610773463,1.511458491198698,-0.3937687633609687
3,11,60,0.06,0.05,3532.8534917405086,1.4632437033946089,-0.3493082204054543
3,11,60,0.07,0.05,2997.938157428987,1.414960044355748,-0.3047841688744295
3,11,60,0.08,0.05,2402.454932780113,1.3668214184012453,-0.26039385742545756
3,11,60,0.09,0.05,1117.5242285607787,1.1184648914741322,-0.03137561350841566
3,11,60,0.1,0.05,14.1650565793577,0.042189076307467654,0.9610959764659057
3,11,60,0.11,0.05,14.162639294492068,0.049064344395984824,0.9547560511835991
3,11,60,0.12,0.05,14.159087478085379,0.04087501582118526,0.9623077176216254
3,11,60,0.13,0.05,14.157382482968309,0.04938515008246396,0.9544602250345339
3,11,60,0.14,0.05,14.154697848087036,0.04230642930481111,0.9609877611606648
3,11,60,0.15,0.05,14.153866248684553,0.04810457318974248,0.9556410897969804
3,11,60,0.16,0.05,14.152645546950046,0.048041437065134536,0.9556993098267269
3,11,60,0.17,0.05,14.151325566445406,0.03541026929350099,0.9673469516160245
3,11,60,0.18,0.05,14.151155569386937,0.03646719294078123,0.9663723253372252
3,11,60,0.19,0.05,14.150866727933682,0.04298538238340491,0.9603616747691149
3,11,60,0.2,0.05,14.149385221254239,0.035740806165787314,0.9670421520000149
3,11,120,0.01,0.05,3200.6595237902998,1.172203455060544,-0.08092982339957017
3,11,120,0.02,0.05,3410.055696267993,1.2626134287829056,-0.1643000237750882
3,11,120,0.03,0.05,3604.264077624882,1.3550182414378513,-0.2495097349333119
3,11,120,0.04,0.05,3799.71749187718,1.4494532494247911,-0.33659156024732073
3,11,120,0.05,0.05,3953.4522448543503,1.5114584911986981,-0.39376876336096894
3,11,120,0.06,0.05,3491.039102976557,1.4632437033946089,-0.3493082204054543
3,11,120,0.07,0.05,2993.8587594832907,1.414960044355748,-0.3047841688744295
3,11,120,0.08,0.05,2402.4129586324216,1.3668214184012453,-0.26039385742545756
3,11,120,0.09,0.05,1117.5066578148383,1.1184647742549083,-0.03137550541646761
3,11,120,0.1,0.05,14.148461845147654,0.041002759915861095,0.9621899203219312
3,11,120,0.11,0.05,14.144909875589269,0.0418943705201919,0.9613677349846335
3,11,120,0.12,0.05,14.142197180893273,0.044002737267488275,0.959423536231441
3,11,120,0.13,0.05,14.138330203508602,0.03747255330868123,0.9654452473626332
3,11,120,0.14,0.05,14.136599069107875,0.03589591530940982,0.9668991204311352
3,11,120,0.15,0.05,14.134974067813504,0.03510039918412557,0.9676326936867868
3,11,120,0.16,0.05,14.132065050688626,0.04744682629571258,0.9562476212237015
3,11,120,0.17,0.05,14.129622538285787,0.0366647253486503,0.966190173791918
3,11,120,0.18,0.05,14.128397171493232,0.04159514036775633,0.9616436655787907
3,11,120,0.19,0.05,14.123563874123441,0.04332405893298158,0.9600493692718544
3,11,120,0.2,0.05,14.115602866152717,0.04020365599169065,0.9629268020124794
3,11,180,0.01,0.05,3191.1422474264587,1.1718426949806888,-0.08059715390629749
3,11,180,0.02,0.05,3382.4332763082352,1.2622967655064086,-0.1640080174872178
3,11,180,0.03,0.05,3559.8911483006414,1.354708280689218,-0.24922390928091795
3,11,180,0.04,0.05,3736.1403300967568,1.4491474811458622,-0.3363096006179433
3,11,180,0.05,0.05,3864.9668017979157,1.5114584911986981,-0.39376876336096894
3,11,180,0.06,0.05,3442.6451542579853,1.4632437033946089,-0.3493082204054543
3,11,180,0.07,0.05,2989.617474051802,1.414960044355748,-0.3047841688744295
3,11,180,0.08,0.05,2402.4017930519967,1.3668214184012453,-0.26039385742545756
3,11,180,0.09,0.05,1117.4934486665852,1.1184645771244806,-0.03137532363560223
3,11,180,0.1,0.05,14.13582020195551,0.03905367994090996,0.963987235168616
3,11,180,0.11,0.05,14.140419340471176,0.04560182184135042,0.9579489643910634
3,11,180,0.12,0.05,14.14019574996636,0.041304790458611226,0.9619114073898742
3,11,180,0.13,0.05,14.137834246973311,0.036289387476755294,0.9665362859773334
3,11,180,0.14,0.05,14.136283487424329,0.03869469479305956,0.9643182679349791
3,11,180,0.15,0.05,14.13296205296913,0.04057090560095353,0.9625881482970596
3,11,180,0.16,0.05,14.128867701061214,0.039191581879421636,0.9638600709656797
3,11,180,0.17,0.05,14.125613038735226,0.03480960737628112,0.967900842988124
3,11,180,0.18,0.05,14.119622247304374,0.03645828285562438,0.9663805416385279
3,11,180,0.19,0.05,14.111129650723946,0.036117656313719035,0.9666946452919486
3,11,180,0.2,0.05,14.10616568313441,0.029172763095678313,0.9730987743424964
3,11,240,0.01,0.05,3177.2802966614986,1.1718426950432002,-0.08059715396394136
3,11,240,0.02,0.05,3353.7888048923573,1.262296900279764,-0.16400814176644474
3,11,240,0.03,0.05,3513.569005674407,1.3547083132133133,-0.24922393927252443
3,11,240,0.04,0.05,3669.613893519889,1.449147486284434,-0.33630960535640014
3,11,240,0.05,0.05,3759.2318859009492,1.5114584911986981,-0.39376876336096894
3,11,240,0.06,0.05,3407.820476159943,1.4632437033946089,-0.3493082204054543
3,11,240,0.07,0.05,2987.032800742827,1.414960044355748,-0.3047841688744295
3,11,240,0.08,0.05,2402.3173156588346,1.3668214184012453,-0.26039385742545756
3,11,240,0.09,0.05,1117.5066196801222,1.1184729083449423,-0.031383006145514245
3,11,240,0.1,0.05,14.134464448886103,0.04239934346608589,0.9609020817613212
3,11,240,0.11,0.05,14.131734075352497,0.043494334576097776,0.9598923521430885
3,11,240,0.12,0.05,14.125011788698476,0.03122575947920744,0.9712056345392416
3,11,240,0.13,0.05,14.11818996023213,0.03859986329125817,0.9644057153811135
3,11,240,0.14,0.05,14.112820734099675,0.02846253342249641,0.9737537019763397
3,11,240,0.15,0.05,14.109513525249074,0.03781369167825315,0.9651306717350113
3,11,240,0.16,0.05,14.104022333104481,0.0385479194451732,0.9644536146191961
3,11,240,0.17,0.05,14.098576636740653,0.03597376525473758,0.9668273322724401
3,11,240,0.18,0.05,14.090623284985343,0.03573779249186275,0.9670449310141946
3,11,240,0.19,0.05,14.08935520431976,0.036829963570840535,0.9660378018452564
3,11,240,0.2,0.05,14.087744642659828,0.032666282253273345,0.9698772780828159
3,11,300,0.01,0.05,3164.573231140237,1.1718426950432064,-0.0805971539639471
3,11,300,0.02,0.05,3334.8657233858007,1.2622970272830036,-0.16400825888057616
3,11,300,0.03,0.05,3482.0377494054205,1.3547083347142113,-0.24922395909925477
3,11,300,0.04,0.05,3622.619988029736,1.4491474881592652,-0.33630960708524754
3,11,300,0.05,0.05,3690.8911958526523,1.5114584911986981,-0.39376876336096894
3,11,300,0.06,0.05,3382.409730988641,1.4632437033946089,-0.3493082204054543
3,11,300,0.07,0.05,2965.6680707647465,1.414960044355748,-0.3047841688744295
3,11,300,0.08,0.05,2384.5178361190638,1.3668214184012453,-0.26039385742545756
3,11,300,0.09,0.05,1112.5675555733537,1.1138075218403884,-0.02708088999947571
3,11,300,0.1,0.05,14.160165451877686,0.04242584994488214,0.9608776392097143
3,11,300,0.11,0.05,14.15646840970607,0.031826046671002875,0.970652088714568
3,11,300,0.12,0.05,14.15246056545913,0.038216608522918624,0.9647591280137668
3,11,300,0.13,0.05,14.146501339638705,0.028812062287779,0.9734313891790246
3,11,300,0.14,0.05,14.142718899033824,0.027765785871830127,0.9743961972732478
3,11,300,0.15,0.05,14.141114926688795,0.02890482627943178,0.9733458482563441
3,11,300,0.16,0.05,14.139250670966254,0.029097549025906107,0.9731681318681078
3,11,300,0.17,0.05,14.136524434287212,0.02427460348888376,0.977615538711257
3,11,300,0.18,0.05,14.136124101860407,0.032222534679548276,0.9702864732480662
3,11,300,0.19,0.05,14.124452009962573,0.029861583442431026,0.9724635889977041
3,11,300,0.2,0.05,14.118483350664864,0.02584588952606607,0.976166600874272
3,11,360,0.01,0.05,3153.4086514612204,1.1718426950432064,-0.0805971539639471
3,11,360,0.02,0.05,3322.858614884683,1.2622970880803073,-0.16400831494389723
3,11,360,0.03,0.05,3464.229242432918,1.3547083406789293,-0.24922396459953
3,11,360,0.04,0.05,3594.1019034102947,1.4491474883849242,-0.3363096072933357
3,11,360,0.05,0.05,3647.055111805192,1.5114584911979783,-0.39376876336030514
3,11,360,0.06,0.05,3350.9844101438343,1.4632437033946089,-0.3493082204054543
3,11,360,0.07,0.05,2911.680805460121,1.414960044355748,-0.3047841688744295
3,11,360,0.08,0.05,2320.8587587149323,1.3668214184012453,-0.26039385742545756
3,11,360,0.09,0.05,1048.640029147566,1.0523739614049694,0.029569145747803754
3,11,360,0.1,0.05,14.1411776502976,0.03433301560461889,0.9683403249375694
3,11,360,0.11,0.05,14.13840520843731,0.040690912587432765,0.9624774856555688
3,11,360,0.12,0.05,14.136937293467062,0.037504455894960154,0.965415828871497
3,11,360,0.13,0.05,14.13304840863409,0.031070807589627353,0.9713485210986661
3,11,360,0.14,0.05,14.128072845753554,0.030844846471848108,0.9715568877521527
3,11,360,0.15,0.05,14.124668419639933,0.0297661214078189,0.9725516178802066
3,11,360,0.16,0.05,14.12241888522559,0.024516893042870778,0.9773921150353821
3,11,360,0.17,0.05,14.120649112016338,0.022741604026553248,0.9790291711578554
3,11,360,0.18,0.05,14.118835486054827,0.02333279581058209,0.9784840125269483
3,11,360,0.19,0.05,14.111567540181461,0.025622206250906828,0.9763728670493728
3,11,360,0.2,0.05,14.106460037365386,0.023902459473981667,0.9779587057293805
3,11,420,0.01,0.05,3145.481935998413,1.1718426950432064,-0.0805971539639471
3,11,420,0.02,0.05,3307.1364826007775,1.2622971169916424,-0.164008341604051
3,11,420,0.03,0.05,3446.7227580744006,1.3559608249734993,-0.25037892419421093
3,11,420,0.04,0.05,3564.9919241319053,1.4503743130524462,-0.33744090524803955
3,11,420,0.05,0.05,3602.31432000994,1.511458482653373,-0.39376875548102563
3,11,420,0.06,0.05,3302.886532565462,1.4632437033946089,-0.3493082204054543
3,11,420,0.07,0.05,2835.0367117929536,1.414960044355748,-0.3047841688744295
3,11,420,0.08,0.05,2238.903151088706,1.3668214184012453,-0.26039385742545756
3,11,420,0.09,0.05,981.7277359866782,0.9837889443975925,0.09281378984229792
3,11,420,0.1,0.05,14.124349993534315,0.04400519007155024,0.9594212744149876
3,11,420,0.11,0.05,14.127920666729686,0.0414921460224224,0.9617386402685788
3,11,420,0.12,0.05,14.128367436862943,0.040354297566435694,0.9627878901451897
3,11,420,0.13,0.05,14.12598989423751,0.03290608630779723,0.969656146372968
3,11,420,0.14,0.05,14.124092783384958,0.03584510698999867,0.9669459725603378
3,11,420,0.15,0.05,14.119188482880654,0.029030136858351617,0.9732302949866816
3,11,420,0.16,0.05,14.116494893099954,0.02831129192649445,0.9738931670520125
3,11,420,0.17,0.05,14.11371459953937,0.02301694921721734,0.978775265722725
3,11,420,0.18,0.05,14.109589250948662,0.025105788402118842,0.9768490740181212
3,11,420,0.19,0.05,14.104439459998687,0.025148160373370768,0.976810001340759
3,11,420,0.2,0.05,14.095477438817916,0.026241390597603467,0.9758018954969198
3,11,480,0.01,0.05,3138.9240352109714,1.1726024645258062,-0.0812977639895408
3,11,480,0.02,0.05,3294.4207720285262,1.2626569611765224,-0.16434016651851827
3,11,480,0.03,0.05,3427.946106230282,1.354708341971468,-0.24922396579142522
3,11,480,0.04,0.05,3537.4635811491794,1.4491474883990823,-0.33630960730639126
3,11,480,0.05,0.05,3563.3174253075676,1.5114085394195715,-0.39372270107753454
3,11,480,0.06,0.05,3225.1991643077085,1.4632437033946089,-0.3493082204054543
3,11,480,0.07,0.05,2750.229536795572,1.414960044355748,-0.3047841688744295
3,11,480,0.08,0.05,2156.939280710354,1.3668214184012453,-0.26039385742545756
3,11,480,0.09,0.05,919.1211143702328,0.9152039128322593,0.15605844736119287
3,11,480,0.1,0.05,14.107048746609319,0.042691262931992775,0.9606328926070259
3,11,480,0.11,0.05,14.09943563276786,0.03452888780438558,0.9681597043282469
3,11,480,0.12,0.05,14.092207636941838,0.03231872934058434,0.9701977687851021
3,11,480,0.13,0.05,14.085818528226806,0.03906250237157606,0.9639790996965862
3,11,480,0.14,0.05,14.078545392210865,0.030692872436454032,0.9716970283280317
3,11,480,0.15,0.05,14.071414215112402,0.02844354844909313,0.973771208684633
3,11,480,0.16,0.05,14.066440297438584,0.023956838773774615,0.9779085606742128
3,11,480,0.17,0.05,14.064471435274678,0.02802494894645834,0.9741572139335551
3,11,480,0.18,0.05,14.059298463707814,0.022337898584483304,0.9794014420723611
3,11,480,0.19,0.05,14.05733715295782,0.01966696526014136,0.9818644031514546
3,11,480,0.2,0.05,14.049415136878563,0.020797036067608937,0.980822325316697
3,11,540,0.01,0.05,3131.0023658340074,1.1718426950432064,-0.0805971539639471
3,11,540,0.02,0.05,3279.121731808736,1.2622971323589347,-0.16400835577476897
3,11,540,0.03,0.05,3405.075579785143,1.3547083420078343,-0.2492239658249598
3,11,540,0.04,0.05,3506.1177433556477,1.4491474883990954,-0.33630960730640336
3,11,540,0.05,0.05,3518.8045385447717,1.5110090525017703,-0.3933543202118707
3,11,540,0.06,0.05,3140.060525129598,1.4632437033946089,-0.3493082204054543
3,11,540,0.07,0.05,2665.4168947465673,1.414960044355748,-0.3047841688744295
3,11,540,0.08,0.05,2074.9981619140285,1.3668214184012453,-0.26039385742545756
3,11,540,0.09,0.05,860.8356902278159,0.8473155567879516,0.2186606760042321
3,11,540,0.1,0.05,14.126528224801804,0.04269126293199215,0.9606328926070266
3,11,540,0.11,0.05,14.118891091253577,0.03452888780437471,0.968159704328257
3,11,540,0.12,0.05,14.110846433277246,0.03231872934060615,0.9701977687850821
3,11,540,0.13,0.05,14.104823482758812,0.039062502371572314,0.9639790996965898
3,11,540,0.14,0.05,14.097988802066524,0.030692872436452003,0.9716970283280337
3,11,540,0.15,0.05,14.091592508694811,0.028443548449069503,0.9737712086846546
3,11,540,0.16,0.05,14.083516552926095,0.026866695831206138,0.9752252796604702
3,11,540,0.17,0.05,14.078517868413442,0.027865154104622352,0.9743045663487183
3,11,540,0.18,0.05,14.072437911883501,0.02328043831406046,0.9785322932065728
3,11,540,0.19,0.05,14.066020362721474,0.018550310151451404,0.9828941099009301
3,11,540,0.2,0.05,14.05681855408912,0.0197019052161208,0.9818321837954347
3,11,600,0.01,0.05,3122.991961152217,1.1718426950432064,-0.0805971539639471
3,11,600,0.02,0.05,3263.2000510361963,1.2622971338207518,-0.16400835712276168
3,11,600,0.03,0.05,3380.4600660236138,1.3547083420174795,-0.24922396583385395
3,11,600,0.04,0.05,3471.9852952468955,1.4491474883990962,-0.3363096073064042
3,11,600,0.05,0.05,3466.3667072750045,1.5110090525017703,-0.3933543202118707
3,11,600,0.06,0.05,3055.3629830614273,1.4632437033946089,-0.3493082204054543
3,11,600,0.07,0.05,2580.5755847754135,1.414960044355748,-0.3047841688744295
3,11,600,0.08,0.05,1993.029688580342,1.3668214184012453,-0.26039385742545756
3,11,600,0.09,0.05,806.8322646484764,0.778691303472425,0.28194150127141937
3,11,600,0.1,0.05,14.116683532457204,0.042691262931987835,0.9606328926070307
3,11,600,0.11,0.05,14.1088312292043,0.03452888780436513,0.968159704328266
3,11,600,0.12,0.05,14.101080841648855,0.03231872934060204,0.970197768785086
3,11,600,0.13,0.05,14.094117208783889,0.03906250237158679,0.9639790996965765
3,11,600,0.14,0.05,14.086026821810949,0.030692872436445966,0.9716970283280393
3,11,600,0.15,0.05,14.078339520436428,0.02844354844906258,0.973771208684661
3,11,600,0.16,0.05,14.071341421733704,0.026866695831206138,0.9752252796604702
3,11,600,0.17,0.05,14.066599919075985,0.02786515410462131,0.9743045663487193
3,11,600,0.18,0.05,14.060271460996114,0.023280438314080235,0.9785322932065545
3,11,600,0.19,0.05,14.05355522299689,0.020256980773983028,0.9813203292004468
3,11,600,0.2,0.05,14.044928131443726,0.02137651650071097,0.9802879661322803
3,11,660,0.01,0.05,3116.214710116461,1.1718426950432064,-0.0805971539639471
3,11,660,0.02,0.05,3250.0327105203246,1.2622971350772092,-0.16400835828138502
3,11,660,0.03,0.05,3359.0733102058316,1.3547083420209056,-0.2492239658370133
3,11,660,0.04,0.05,3437.7536590279096,1.4491474883990962,-0.3363096073064042
3,11,660,0.05,0.05,3409.405759995541,1.5110090525017703,-0.3933543202118707
3,11,660,0.06,0.05,2972.9936429406753,1.4632437033946089,-0.3493082204054543
3,11,660,0.07,0.05,2495.6970661421374,1.414960044355748,-0.3047841688744295
3,11,660,0.08,0.05,1911.0342203439561,1.3668214184012453,-0.26039385742545756
3,11,660,0.09,0.05,757.1137777405648,0.7694681033331303,0.2904465368560754
3,11,660,0.1,0.05,14.079057805066908,0.04269126293200813,0.9606328926070118
3,11,660,0.11,0.05,14.069912619182732,0.034528887804355604,0.9681597043282746
3,11,660,0.12,0.05,14.061667556189095,0.03231872934061708,0.970197768785072
3,11,660,0.13,0.05,14.053343178215668,0.03906250237159631,0.9639790996965676
3,11,660,0.14,0.05,14.04508163381808,0.030692872436450025,0.9716970283280354
3,11,660,0.15,0.05,14.03801583953135,0.02844354844905972,0.9737712086846637
3,11,660,0.16,0.05,14.029227777349165,0.026866695831213216,0.9752252796604637
3,11,660,0.17,0.05,14.022503901004958,0.027865154104602836,0.9743045663487364
3,11,660,0.18,0.05,14.017595784782861,0.023280438314082733,0.9785322932065523
3,11,660,0.19,0.05,14.011063716812687,0.023788976048498126,0.9780633527670062
3,11,660,0.2,0.05,14.002144892087097,0.024909835799138337,0.9770297687700602
3,11,720,0.01,0.05,3110.226323932992,1.1718426950432064,-0.0805971539639471
3,11,720,0.02,0.05,3238.0360614277174,1.2622971350772092,-0.16400835828138502
3,11,720,0.03,0.05,3338.9905820003064,1.3547083420218058,-0.2492239658378434
3,11,720,0.04,0.05,3404.7659392314395,1.449570542970455,-0.33669972073008764
3,11,720,0.05,0.05,3351.889654861913,1.5110090525017703,-0.3933543202118707
3,11,720,0.06,0.05,2891.4163675667414,1.4632437033946089,-0.3493082204054543
3,11,720,0.07,0.05,2410.8900180189416,1.414960044355748,-0.3047841688744295
3,11,720,0.08,0.05,1829.1153685356824,1.3668214184012453,-0.26039385742545756
3,11,720,0.09,0.05,711.802506282696,0.7694681033331303,0.2904465368560754
3,11,720,0.1,0.05,14.124078056787381,0.04269126293202973,0.9606328926069919
3,11,720,0.11,0.05,14.11617742848667,0.03452888780433791,0.968159704328291
3,11,720,0.12,0.05,14.108856442216187,0.03231872934061021,0.9701977687850784
3,11,720,0.13,0.05,14.102791069580363,0.039062502371590584,0.9639790996965729
3,11,720,0.14,0.05,14.095450636165381,0.030692872436449036,0.9716970283280364
3,11,720,0.15,0.05,14.088500276192553,0.028443548449043014,0.973771208684679
3,11,720,0.16,0.05,14.07995412967546,0.02686669583121181,0.9752252796604649
3,11,720,0.17,0.05,14.074238772765534,0.0278651541046032,0.9743045663487362
3,11,720,0.18,0.05,14.068651171426922,0.02328043831408523,0.9785322932065501
3,11,720,0.19,0.05,14.062417132603892,0.019120155469418452,0.9823686355933293
3,11,720,0.2,0.05,14.054909280737935,0.01966082818756306,0.9818700623608262
3,12,60,0.01,0.05,3219.9489248913446,1.1755591481913155,-0.08402422545713839
3,12,60,0.02,0.05,3494.068867979618,1.2814870685632505,-0.1817040674388407
3,12,60,0.03,0.05,3758.389933214741,1.3892593635520687,-0.28108467179272634
3,12,60,0.04,0.05,4023.5978119760357,1.499388175981791,-0.3826383033376152
3,12,60,0.05,0.05,4252.012010153585,1.5745316398553157,-0.4519307207791299
3,12,60,0.06,0.05,3731.6965019404906,1.526415390707369,-0.4075610437664875
3,12,60,0.07,0.05,3203.003477497772,1.47816168072857,-0.3630646093117168
3,12,60,0.08,0.05,2556.0686560866857,1.430051939977574,-0.31870093391964305
3,12,60,0.09,0.05,1173.1531398631146,1.0282245476635252,0.05183816518982047
3,12,60,0.1,0.05,140.6321988246786,0.049955224039206214,0.953934539891118
3,12,60,0.11,0.05,142.85329110482286,0.05010437897459438,0.9537969989059996
3,12,60,0.12,0.05,144.01650705982286,0.05054219134262114,0.9533932768016069
3,12,60,0.13,0.05,145.03543384420237,0.05069903138497542,0.9532486491104395
3,12,60,0.14,0.05,144.8257314727954,0.05058930459063641,0.9533498320270355
3,12,60,0.15,0.05,145.6785327030598,0.05064158507671426,0.9533016223614357
3,12,60,0.16,0.05,146.43123416902327,0.050645405640047,0.9532980992862984
3,12,60,0.17,0.05,146.98191606664773,0.05053068717236009,0.9534038851995561
3,12,60,0.18,0.05,147.53026684908474,0.05071700772370581,0.9532320724994721
3,12,60,0.19,0.05,147.89563723949192,0.05067128832977415,0.9532742319524194
3,12,60,0.2,0.05,148.2071583485654,0.05067007572524585,0.9532753501374862
3,12,120,0.01,0.05,3217.3241926447877,1.176519890076678,-0.08491015916770221
3,12,120,0.02,0.05,3470.32229154724,1.2819626786750702,-0.18214264416539522
3,12,120,0.03,0.05,3710.572479409442,1.3896989526893895,-0.28149003231825726
3,12,120,0.04,0.05,3978.3291521375772,1.4997265869899943,-0.38295036396988374
3,12,120,0.05,0.05,4194.729452733652,1.5745316398553157,-0.4519307207791299
3,12,120,0.06,0.05,3727.3151456760415,1.526415390707369,-0.4075610437664875
3,12,120,0.07,0.05,3203.57685136478,1.47816168072857,-0.3630646093117168
3,12,120,0.08,0.05,2552.0535774879254,1.430051939977574,-0.31870093391964305
3,12,120,0.09,0.05,1172.3323849472786,1.0283780271278808,0.05169663640521813
3,12,120,0.1,0.05,139.59780215837978,0.049955902599262955,0.9539339141671458
3,12,120,0.11,0.05,142.17241501045285,0.050364616000510946,0.9535570252382445
3,12,120,0.12,0.05,143.33020966456255,0.050140621601277545,0.9537635783117407
3,12,120,0.13,0.05,144.05742920676306,0.05073016624963983,0.953219938562268
3,12,120,0.14,0.05,143.8815168087577,0.05062081070253044,0.953320779138803
3,12,120,0.15,0.05,144.62288287143082,0.050725417292377756,0.9532243177419338
3,12,120,0.16,0.05,145.43478963755362,0.05067614981475628,0.9532697490070053
3,12,120,0.17,0.05,146.03148032664265,0.050632455758000613,0.9533100408256727
3,12,120,0.18,0.05,146.5729658509273,0.05066995185750921,0.9532754643602606
3,12,120,0.19,0.05,146.98382958035532,0.05051980838951231,0.953413916905888
3,12,120,0.2,0.05,147.33970032618646,0.050632136716423026,0.9533103350250752
3,12,180,0.01,0.05,3208.5256468201496,1.1762085305287415,-0.08462304363352442
3,12,180,0.02,0.05,3446.2886774159806,1.2817012088993331,-0.1819015337358946
3,12,180,0.03,0.05,3664.5896961947456,1.3894621997839467,-0.28127171417974234
3,12,180,0.04,0.05,3908.9310726535095,1.499585287195431,-0.38282006648498523
3,12,180,0.05,0.05,4176.922177922053,1.5745316398553157,-0.4519307207791299
3,12,180,0.06,0.05,3719.8191005226136,1.526415390707369,-0.4075610437664875
3,12,180,0.07,0.05,3200.333546552725,1.47816168072857,-0.3630646093117168
3,12,180,0.08,0.05,2549.3056963014087,1.430051939977574,-0.31870093391964305
3,12,180,0.09,0.05,1168.2444809509082,1.0255578079801924,0.05429725916579645
3,12,180,0.1,0.05,138.53517687358217,0.04995632220256714,0.9539335272362561
3,12,180,0.11,0.05,141.19605824994267,0.04995556434044746,0.9539342260874357
3,12,180,0.12,0.05,142.72611056706282,0.049955932313924464,0.9539338867662165
3,12,180,0.13,0.05,143.3919678914423,0.05074056656456993,0.9532103480679454
3,12,180,0.14,0.05,142.97957371089828,0.05057735008401877,0.9533608556958971
3,12,180,0.15,0.05,143.7129576947705,0.050684360697970665,0.9532621774642799
3,12,180,0.16,0.05,144.3361878588343,0.05056963233047092,0.9533679725065015
3,12,180,0.17,0.05,145.02562859334995,0.05071011847487018,0.9532384253168904
3,12,180,0.18,0.05,145.52768966631436,0.05050716890603053,0.9534255722158845
3,12,180,0.19,0.05,146.03412694947494,0.05063316378059242,0.9533093879332659
3,12,180,0.2,0.05,146.45383450072083,0.050652250984529135,0.9532917869546206
3,12,240,0.01,0.05,3193.7917376626633,1.1762085305759575,-0.08462304367706396
3,12,240,0.02,0.05,3420.4112684243564,1.281701605561739,-0.18190189951217892
3,12,240,0.03,0.05,3616.3484829731856,1.3894622878483138,-0.2812717953869768
3,12,240,0.04,0.05,3842.765026059501,1.4995853034087852,-0.3828200814358865
3,12,240,0.05,0.05,4158.390017130725,1.5745316398553117,-0.4519307207791262
3,12,240,0.06,0.05,3697.916537115684,1.526415390707369,-0.4075610437664875
3,12,240,0.07,0.05,3192.8394069364194,1.47816168072857,-0.3630646093117168
3,12,240,0.08,0.05,2547.686685591772,1.430051939977574,-0.31870093391964305
3,12,240,0.09,0.05,1191.124007263485,1.0490190469674554,0.03266282974507143
3,12,240,0.1,0.05,137.64080244742408,0.04993693387711374,0.9539514058895887
3,12,240,0.11,0.05,140.13077676092297,0.049955280297359766,0.9539344880135061
3,12,240,0.12,0.05,141.9983614245563,0.05077963086656888,0.9531743255081425
3,12,240,0.13,0.05,142.865479903822,0.05043105374272028,0.9534957606713781
3,12,240,0.14,0.05,142.30909203293345,0.050320064971583256,0.9535981073009387
3,12,240,0.15,0.05,142.82166085918607,0.05002510047894883,0.9538701043809301
3,12,240,0.16,0.05,143.46037602636443,0.050380900522425165,0.9535420087107629
3,12,240,0.17,0.05,144.02964014626926,0.050619215274181686,0.9533222503391102
3,12,240,0.18,0.05,144.5512798768401,0.05062437216506116,0.9533174949895815
3,12,240,0.19,0.05,145.02519081116162,0.05070968423395139,0.9532388257456365
3,12,240,0.2,0.05,145.4375935451689,0.05069436654233789,0.9532529507250667
3,12,300,0.01,0.05,3179.4541720485868,1.1762085305759629,-0.08462304367706887
3,12,300,0.02,0.05,3398.6119991622336,1.2817019881644331,-0.18190225232351118
3,12,300,0.03,0.05,3591.793315724331,1.389462324431322,-0.2812718291214487
3,12,300,0.04,0.05,3807.8153377112253,1.4995853083563613,-0.38282008599821954
3,12,300,0.05,0.05,4113.629261858627,1.5745316398553117,-0.4519307207791262
3,12,300,0.06,0.05,3661.028048759763,1.526415390707369,-0.4075610437664875
3,12,300,0.07,0.05,3160.959620592556,1.47816168072857,-0.3630646093117168
3,12,300,0.08,0.05,2539.101306415618,1.430051939977574,-0.31870093391964305
3,12,300,0.09,0.05,1173.382738472083,1.0349112064388388,0.045672163154994866
3,12,300,0.1,0.05,135.857758116383,0.049946094245157634,0.9539429587936779
3,12,300,0.11,0.05,139.0168571349226,0.04995591284315483,0.9539339047208946
3,12,300,0.12,0.05,140.8428431806483,0.04995619001187604,0.953933649133918
3,12,300,0.13,0.05,142.10543425363116,0.0519081455997899,0.9521336825838975
