i,j,delta,beta,priority,integral,max_delta,pi
2,6,180,0.08,0.05,505.146241980913,0.2076284098549016,0.0
2,6,180,0.09,0.05,505.1101566702542,0.2076284098549016,0.0
2,6,180,0.1,0.05,505.07479637234763,0.2076284098549016,0.0
2,6,180,0.11,0.05,505.0396742062095,0.2076284098549016,0.0
2,6,180,0.12,0.05,505.0048632547586,0.2076284098549016,0.0
2,6,180,0.13,0.05,504.97068102895247,0.2076284098549016,0.0
2,6,180,0.14,0.05,504.9368374205142,0.2076284098549016,0.0
2,6,180,0.15,0.05,504.9032033754435,0.20762840985490158,1.336790838740495e-16
2,6,180,0.16,0.05,504.8699818467651,0.20762840985490158,1.336790838740495e-16
2,6,180,0.17,0.05,504.8372387377285,0.20762840985490158,1.336790838740495e-16
2,6,180,0.18,0.05,504.80509105690334,0.20762840985490158,1.336790838740495e-16
2,6,180,0.19,0.05,504.77336178619873,0.2076284098549016,0.0
2,6,180,0.2,0.05,504.7420403327029,0.2076284098549016,0.0
2,6,240,0.01,0.05,505.44189232349197,0.2076284098549016,0.0
2,6,240,0.02,0.05,505.37817331239364,0.20762840985490166,-2.67358167748099e-16
2,6,240,0.03,0.05,505.3249270071035,0.20762840985490164,-1.336790838740495e-16
2,6,240,0.04,0.05,505.2788806405766,0.2076284098549016,0.0
2,6,240,0.05,0.05,505.2349555195659,0.20762840985490166,-2.67358167748099e-16
2,6,240,0.06,0.05,505.19215063117235,0.2076284098549016,0.0
2,6,240,0.07,0.05,505.15075998411317,0.20762840985490164,-1.336790838740495e-16
2,6,240,0.08,0.05,505.1101083177081,0.2076284098549016,0.0
2,6,240,0.09,0.05,505.0704746916828,0.2076284098549016,0.0
2,6,240,0.1,0.05,505.03117621513496,0.2076284098549016,0.0
2,6,240,0.11,0.05,504.9922401031371,0.2076284098549016,0.0
2,6,240,0.12,0.05,504.9539835731167,0.2076284098549016,0.0
2,6,240,0.13,0.05,504.91600311526196,0.2076284098549016,0.0
2,6,240,0.14,0.05,504.8782901634837,0.2076284098549016,0.0
2,6,240,0.15,0.05,504.84086659945564,0.20762840985490158,1.336790838740495e-16
2,6,240,0.16,0.05,504.8039758569268,0.20762840985490158,1.336790838740495e-16
2,6,240,0.17,0.05,504.767616369987,0.20762840985490158,1.336790838740495e-16
2,6,240,0.18,0.05,504.731575404018,0.20762840985490158,1.336790838740495e-16
2,6,240,0.19,0.05,504.69592744040403,0.2076284098549016,0.0
2,6,240,0.2,0.05,504.66058302329645,0.2076284098549016,0.0
2,6,300,0.01,0.05,505.43567166601537,0.20762840985457454,1.575274324371799e-12
2,6,300,0.02,0.05,505.36780438875815,0.2076284098542477,3.1494792160726056e-12
2,6,300,0.03,0.05,505.3146549982631,0.20762840985392075,4.724085145025035e-12
2,6,300,0.04,0.05,505.26619723261047,0.2076284098535936,6.299760506648455e-12
2,6,300,0.05,0.05,505.21984139090904,0.20762840985326658,7.874767472852506e-12
2,6,300,0.06,0.05,505.1747571372519,0.2076284098529395,9.450041797224305e-12
2,6,300,0.07,0.05,505.13061693906326,0.20762840985261263,1.1024380368008987e-11
2,6,300,0.08,0.05,505.08763894615623,0.20762840985228548,1.2600055729632408e-11
2,6,300,0.09,0.05,505.0453963916868,0.20762840985195852,1.417479533766871e-11
2,6,300,0.1,0.05,505.00377039777675,0.20762840985163158,1.574940126662114e-11
2,6,300,0.11,0.05,504.9627479483493,0.2076284098513045,1.732467559099294e-11
2,6,300,0.12,0.05,504.9220361995032,0.20762840985097772,1.8898613124525997e-11
2,6,300,0.13,0.05,504.8816969371038,0.2076284098506505,2.0474555844317165e-11
2,6,300,0.14,0.05,504.84206835218583,0.20762840985032346,2.2049696489605093e-11
2,6,300,0.15,0.05,504.802838036053,0.2076284098499965,2.3624436097641395e-11
2,6,300,0.16,0.05,504.76397493480596,0.2076284098496694,2.5199844101097066e-11
2,6,300,0.17,0.05,504.7255720617714,0.20762840984934242,2.6774717388217243e-11
2,6,300,0.18,0.05,504.68766553436114,0.2076284098490155,2.8349189638085798e-11
2,6,300,0.19,0.05,504.65021278268057,0.20762840984868858,2.992379556703823e-11
2,6,300,0.2,0.05,504.6131824561281,0.20762840984836153,3.1498936212326155e-11
2,6,360,0.01,0.05,505.4328602207698,0.20762325916425872,2.4807253720649445e-05
2,6,360,0.02,0.05,505.3690356081705,0.20761810699435798,4.962163198584523e-05
2,6,360,0.03,0.05,505.3190452625766,0.20761295334455962,7.444313787689024e-05
2,6,360,0.04,0.05,505.27187856672634,0.20760779821422318,9.927177447842934e-05
2,6,360,0.05,0.05,505.22648973706544,0.20760264160270817,0.00012410754487524105
2,6,360,0.06,0.05,505.1825772634602,0.20759748350937374,0.00014895045215384175
2,6,360,0.07,0.05,505.14005184733946,0.20759232393357824,0.00017380049940462453
2,6,360,0.08,0.05,505.09874433363217,0.20758716287467993,0.00019865768971838343
2,6,360,0.09,0.05,505.0582508144744,0.20758200033203675,0.00022352202618751673
2,6,360,0.1,0.05,505.0181719211533,0.20757683630500615,0.0002483935119066952
2,6,360,0.11,0.05,504.9787555731512,0.20757167079294553,0.0002732721499708571
2,6,360,0.12,0.05,504.93995358520914,0.20756650379521122,0.0002981579434801539
2,6,360,0.13,0.05,504.9014828597232,0.20756133531115994,0.00032305089553273214
2,6,360,0.14,0.05,504.8633540295794,0.2075561653401474,0.00034795100923181804
2,6,360,0.15,0.05,504.82568154637244,0.20755099388152964,0.00037285828767876633
2,6,360,0.16,0.05,504.7886288730422,0.20754582093466165,0.000397772733980279
2,6,360,0.17,0.05,504.7519809115984,0.20754064649889814,0.0004226943512441273
2,6,360,0.18,0.05,504.7156594039701,0.20753547057359406,0.0004476231425771469
2,6,360,0.19,0.05,504.67964913399146,0.2075302931581033,0.0004725591110911195
2,6,360,0.2,0.05,504.6440245462781,0.20752511425177966,0.0004975022598984951
2,6,420,0.01,0.05,505.4335699719804,0.2076284098549016,0.0
2,6,420,0.02,0.05,505.3832332840281,0.20762840985490166,-2.67358167748099e-16
2,6,420,0.03,0.05,505.3378088837225,0.20762840985490164,-1.336790838740495e-16
2,6,420,0.04,0.05,505.2935360203008,0.2076284098549016,0.0
2,6,420,0.05,0.05,505.2501605297987,0.20762840985490166,-2.67358167748099e-16
2,6,420,0.06,0.05,505.207664670493,0.2076284098549016,0.0
2,6,420,0.07,0.05,505.16583471471887,0.20762840985490164,-1.336790838740495e-16
2,6,420,0.08,0.05,505.1243810970272,0.2076284098549016,0.0
2,6,420,0.09,0.05,505.0833173899786,0.2076284098549016,0.0
2,6,420,0.1,0.05,505.0427189100692,0.2076284098549016,0.0
2,6,420,0.11,0.05,505.0025326943572,0.2076284098549016,0.0
2,6,420,0.12,0.05,504.96270537645677,0.2076284098549016,0.0
2,6,420,0.13,0.05,504.9232139295996,0.2076284098549016,0.0
2,6,420,0.14,0.05,504.88416399087225,0.2076284098549016,0.0
2,6,420,0.15,0.05,504.8454491342709,0.20762840985490164,-1.336790838740495e-16
2,6,420,0.16,0.05,504.8069600345468,0.20762840985490158,1.336790838740495e-16
2,6,420,0.17,0.05,504.768824463254,0.20762840985490158,1.336790838740495e-16
2,6,420,0.18,0.05,504.73108022770117,0.20762840985490158,1.336790838740495e-16
2,6,420,0.19,0.05,504.69363796877553,0.2076284098549016,0.0
2,6,420,0.2,0.05,504.6565544467888,0.2076284098549016,0.0
2,6,480,0.01,0.05,505.43525762953607,0.2076284098549016,0.0
2,6,480,0.02,0.05,505.3829090566462,0.20762840985490166,-2.67358167748099e-16
2,6,480,0.03,0.05,505.3340856659154,0.20762840985490164,-1.336790838740495e-16
2,6,480,0.04,0.05,505.2868708295739,0.2076284098549016,0.0
2,6,480,0.05,0.05,505.24051168531133,0.20762840985490166,-2.67358167748099e-16
2,6,480,0.06,0.05,505.19502466419044,0.2076284098549016,0.0
2,6,480,0.07,0.05,505.1503080449413,0.20762840985490164,-1.336790838740495e-16
2,6,480,0.08,0.05,505.10626926290223,0.2076284098549016,0.0
2,6,480,0.09,0.05,505.06304661983205,0.2076284098549016,0.0
2,6,480,0.1,0.05,505.0204550264294,0.2076284098549016,0.0
2,6,480,0.11,0.05,504.97821920822713,0.2076284098549016,0.0
2,6,480,0.12,0.05,504.9362361047901,0.2076284098549016,0.0
2,6,480,0.13,0.05,504.89453014063815,0.2076284098549016,0.0
2,6,480,0.14,0.05,504.85338568988055,0.2076284098549016,0.0
2,6,480,0.15,0.05,504.81261383009627,0.20762840985490164,-1.336790838740495e-16
2,6,480,0.16,0.05,504.7721776354672,0.20762840985490158,1.336790838740495e-16
2,6,480,0.17,0.05,504.73191319623464,0.20762840985490158,1.336790838740495e-16
2,6,480,0.18,0.05,504.69183953362295,0.20762840985490158,1.336790838740495e-16
2,6,480,0.19,0.05,504.6521163938173,0.2076284098549016,0.0
2,6,480,0.2,0.05,504.612752801542,0.2076284098549016,0.0
2,6,540,0.01,0.05,505.42620549803735,0.2076284098549016,0.0
2,6,540,0.02,0.05,505.3513113745711,0.20762840985490166,-2.67358167748099e-16
2,6,540,0.03,0.05,505.2939296505395,0.20762840985490164,-1.336790838740495e-16
2,6,540,0.04,0.05,505.24350899948666,0.2076284098549016,0.0
2,6,540,0.05,0.05,505.1955310058888,0.20762840985490166,-2.67358167748099e-16
2,6,540,0.06,0.05,505.1494606870282,0.2076284098549016,0.0
2,6,540,0.07,0.05,505.10497526879465,0.20762840985490164,-1.336790838740495e-16
2,6,540,0.08,0.05,505.06158900399157,0.2076284098549016,0.0
2,6,540,0.09,0.05,505.01922348254436,0.2076284098549016,0.0
2,6,540,0.1,0.05,504.9774479444978,0.2076284098549016,0.0
2,6,540,0.11,0.05,504.93633843368787,0.2076284098549016,0.0
2,6,540,0.12,0.05,504.8955366546335,0.2076284098549016,0.0
2,6,540,0.13,0.05,504.85509124453205,0.2076284098549016,0.0
2,6,540,0.14,0.05,504.81531023683766,0.2076284098549016,0.0
2,6,540,0.15,0.05,504.7759797214296,0.20762840985490164,-1.336790838740495e-16
2,6,540,0.16,0.05,504.73703743047764,0.20762840985490158,1.336790838740495e-16
2,6,540,0.17,0.05,504.6984829701189,0.20762840985490158,1.336790838740495e-16
2,6,540,0.18,0.05,504.6603622576445,0.20762840985490158,1.336790838740495e-16
2,6,540,0.19,0.05,504.62276622518516,0.2076284098549016,0.0
2,6,540,0.2,0.05,504.58548546903984,0.2076284098549016,0.0
2,6,600,0.01,0.05,505.4191792006147,0.2076284098549016,0.0
2,6,600,0.02,0.05,505.34169568799894,0.20762840985490166,-2.67358167748099e-16
2,6,600,0.03,0.05,505.2885597901976,0.20762840985490164,-1.336790838740495e-16
2,6,600,0.04,0.05,505.2401694834629,0.2076284098549016,0.0
2,6,600,0.05,0.05,505.1937368439896,0.20762840985490166,-2.67358167748099e-16
2,6,600,0.06,0.05,505.1483594791139,0.2076284098549016,0.0
2,6,600,0.07,0.05,505.10377087454117,0.20762840985490164,-1.336790838740495e-16
2,6,600,0.08,0.05,505.0598174824122,0.2076284098549016,0.0
2,6,600,0.09,0.05,505.01651892507647,0.2076284098549016,0.0
2,6,600,0.1,0.05,504.97371392491823,0.2076284098549016,0.0
2,6,600,0.11,0.05,504.93119847062087,0.2076284098549016,0.0
2,6,600,0.12,0.05,504.88931567910146,0.2076284098549016,0.0
2,6,600,0.13,0.05,504.84796855900635,0.2076284098549016,0.0
2,6,600,0.14,0.05,504.8068549426269,0.2076284098549016,0.0
2,6,600,0.15,0.05,504.76606637424595,0.20762840985490164,-1.336790838740495e-16
2,6,600,0.16,0.05,504.72562773368907,0.20762840985490158,1.336790838740495e-16
2,6,600,0.17,0.05,504.68558183179977,0.20762840985490158,1.336790838740495e-16
2,6,600,0.18,0.05,504.64598285596384,0.20762840985490158,1.336790838740495e-16
2,6,600,0.19,0.05,504.60700242155167,0.2076284098549016,0.0
2,6,600,0.2,0.05,504.56855972670166,0.2076284098549016,0.0
2,6,660,0.01,0.05,505.4489337497214,0.2076284098549016,0.0
2,6,660,0.02,0.05,505.3977878702096,0.20762840985490166,-2.67358167748099e-16
2,6,660,0.03,0.05,505.3477943654027,0.20762840985490164,-1.336790838740495e-16
2,6,660,0.04,0.05,505.2992762125043,0.2076284098549016,0.0
2,6,660,0.05,0.05,505.25208761686514,0.20762840985490166,-2.67358167748099e-16
2,6,660,0.06,0.05,505.2055131594984,0.2076284098549016,0.0
2,6,660,0.07,0.05,505.15966689724735,0.20762840985490164,-1.336790838740495e-16
2,6,660,0.08,0.05,505.11436604012556,0.2076284098549016,0.0
2,6,660,0.09,0.05,505.0695861159377,0.2076284098549016,0.0
2,6,660,0.1,0.05,505.0254608397919,0.2076284098549016,0.0
2,6,660,0.11,0.05,504.9819840914061,0.2076284098549016,0.0
2,6,660,0.12,0.05,504.93917251836524,0.2076284098549016,0.0
2,6,660,0.13,0.05,504.8967980296332,0.2076284098549016,0.0
2,6,660,0.14,0.05,504.8547943727759,0.2076284098549016,0.0
2,6,660,0.15,0.05,504.81310341473113,0.20762840985490164,-1.336790838740495e-16
2,6,660,0.16,0.05,504.7717484416942,0.20762840985490158,1.336790838740495e-16
2,6,660,0.17,0.05,504.73063241546186,0.20762840985490158,1.336790838740495e-16
2,6,660,0.18,0.05,504.6897503738961,0.20762840985490158,1.336790838740495e-16
2,6,660,0.19,0.05,504.6492238708404,0.2076284098549016,0.0
2,6,660,0.2,0.05,504.608946626705,0.2076284098549016,0.0
2,6,720,0.01,0.05,505.41113504759767,0.2076284098549016,0.0
2,6,720,0.02,0.05,505.3320774106424,0.20762840985490166,-2.67358167748099e-16
2,6,720,0.03,0.05,505.27331215454745,0.20762840985490164,-1.336790838740495e-16
2,6,720,0.04,0.05,505.21896172530785,0.2076284098549016,0.0
2,6,720,0.05,0.05,505.1673947794707,0.20762840985490166,-2.67358167748099e-16
2,6,720,0.06,0.05,505.1178979094126,0.2076284098549016,0.0
2,6,720,0.07,0.05,505.0698555872997,0.20762840985490164,-1.336790838740495e-16
2,6,720,0.08,0.05,505.0235282425663,0.2076284098549016,0.0
2,6,720,0.09,0.05,504.977735844573,0.2076284098549016,0.0
2,6,720,0.1,0.05,504.9328233755668,0.2076284098549016,0.0
2,6,720,0.11,0.05,504.8885538993819,0.2076284098549016,0.0
2,6,720,0.12,0.05,504.84462461180016,0.2076284098549016,0.0
2,6,720,0.13,0.05,504.8011092569417,0.2076284098549016,0.0
2,6,720,0.14,0.05,504.7579702738523,0.2076284098549016,0.0
2,6,720,0.15,0.05,504.71506723068654,0.20762840985490164,-1.336790838740495e-16
2,6,720,0.16,0.05,504.67242243518865,0.20762840985490158,1.336790838740495e-16
2,6,720,0.17,0.05,504.63002434744845,0.20762840985490158,1.336790838740495e-16
2,6,720,0.18,0.05,504.5880391047438,0.20762840985490158,1.336790838740495e-16
2,6,720,0.19,0.05,504.54625917772853,0.2076284098549016,0.0
2,6,720,0.2,0.05,504.50466306743203,0.2076284098549016,0.0
2,7,60,0.01,0.05,505.4809217123847,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.02,0.05,505.4565096327205,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.03,0.05,505.4376114588343,0.2076284098549017,-4.0103725162214844e-16
2,7,60,0.04,0.05,505.423341656944,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.05,0.05,505.4101119833248,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.06,0.05,505.3973425108334,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.07,0.05,505.38573018533424,0.2076284098549017,-4.0103725162214844e-16
2,7,60,0.08,0.05,505.3743245027029,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.09,0.05,505.3635056322757,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.1,0.05,505.3528976003544,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.11,0.05,505.342403318483,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.12,0.05,505.33214579624297,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.13,0.05,505.3221707170725,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.14,0.05,505.31230524283757,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.15,0.05,505.3025613196778,0.20762840985490158,1.336790838740495e-16
2,7,60,0.16,0.05,505.292913429025,0.20762840985490158,1.336790838740495e-16
2,7,60,0.17,0.05,505.28343491587043,0.20762840985490158,1.336790838740495e-16
2,7,60,0.18,0.05,505.274288584168,0.20762840985490155,2.67358167748099e-16
2,7,60,0.19,0.05,505.2652882730447,0.20762840985490166,-2.67358167748099e-16
2,7,60,0.2,0.05,505.2563876063815,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.01,0.05,505.4698427816703,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.02,0.05,505.43376989370387,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.03,0.05,505.4006570486471,0.2076284098549017,-4.0103725162214844e-16
2,7,120,0.04,0.05,505.37550170939363,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.05,0.05,505.3519836978537,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.06,0.05,505.3293883569946,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.07,0.05,505.3071788569332,0.2076284098549017,-4.0103725162214844e-16
2,7,120,0.08,0.05,505.28582111628674,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.09,0.05,505.2650448654005,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.1,0.05,505.24470092718354,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.11,0.05,505.2248862093645,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.12,0.05,505.20525796366144,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.13,0.05,505.1858449618475,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.14,0.05,505.1669081262881,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.15,0.05,505.1483156666818,0.20762840985490158,1.336790838740495e-16
2,7,120,0.16,0.05,505.1299049831339,0.20762840985490158,1.336790838740495e-16
2,7,120,0.17,0.05,505.11169602744104,0.20762840985490158,1.336790838740495e-16
2,7,120,0.18,0.05,505.0937628449354,0.20762840985490155,2.67358167748099e-16
2,7,120,0.19,0.05,505.07617815450845,0.20762840985490166,-2.67358167748099e-16
2,7,120,0.2,0.05,505.0589118591154,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.01,0.05,505.4605960259004,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.02,0.05,505.41490797647987,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.03,0.05,505.3723967787274,0.2076284098549017,-4.0103725162214844e-16
2,7,180,0.04,0.05,505.33901420230893,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.05,0.05,505.3075976680785,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.06,0.05,505.27723867461134,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.07,0.05,505.24731397122514,0.2076284098549017,-4.0103725162214844e-16
2,7,180,0.08,0.05,505.21816695523506,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.09,0.05,505.1893496531806,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.1,0.05,505.1613393031775,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.11,0.05,505.13379329202326,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.12,0.05,505.10661917776935,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.13,0.05,505.0796707734168,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.14,0.05,505.05306165188296,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.15,0.05,505.0269663118683,0.20762840985490158,1.336790838740495e-16
2,7,180,0.16,0.05,505.00124587429434,0.20762840985490158,1.336790838740495e-16
2,7,180,0.17,0.05,504.97597229217365,0.20762840985490158,1.336790838740495e-16
2,7,180,0.18,0.05,504.95108880502397,0.20762840985490155,2.67358167748099e-16
2,7,180,0.19,0.05,504.9265022359956,0.20762840985490166,-2.67358167748099e-16
2,7,180,0.2,0.05,504.90233768088933,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.01,0.05,505.4556900520322,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.02,0.05,505.40499042363854,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.03,0.05,505.36029141820035,0.2076284098549017,-4.0103725162214844e-16
2,7,240,0.04,0.05,505.32417816917564,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.05,0.05,505.2897879372066,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.06,0.05,505.25648909623925,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.07,0.05,505.22381460915426,0.2076284098549017,-4.0103725162214844e-16
2,7,240,0.08,0.05,505.1917075953823,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.09,0.05,505.15987443061294,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.1,0.05,505.12929741077346,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.11,0.05,505.0991011071925,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.12,0.05,505.069228913924,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.13,0.05,505.0398085592956,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.14,0.05,505.01088233935604,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.15,0.05,504.9821810742273,0.20762840985490158,1.336790838740495e-16
2,7,240,0.16,0.05,504.9537249555771,0.20762840985490158,1.336790838740495e-16
2,7,240,0.17,0.05,504.92548948124715,0.20762840985490158,1.336790838740495e-16
2,7,240,0.18,0.05,504.8974896819575,0.20762840985490155,2.67358167748099e-16
2,7,240,0.19,0.05,504.87012808314955,0.20762840985490166,-2.67358167748099e-16
2,7,240,0.2,0.05,504.843066069758,0.20762840985490166,-2.67358167748099e-16
2,7,300,0.01,0.05,505.4506252826552,0.20762840985484593,2.6816024225134324e-13
2,7,300,0.02,0.05,505.3950935504845,0.20762840985479014,5.368552008381827e-13
2,7,300,0.03,0.05,505.3516681115772,0.20762840985473446,8.05015443089526e-13
2,7,300,0.04,0.05,505.31357471315323,0.20762840985467862,1.0739777598441134e-12
2,7,300,0.05,0.05,505.27712115595693,0.20762840985462283,1.342672718430953e-12
2,7,300,0.06,0.05,505.24156184410106,0.20762840985456718,1.6106992815984221e-12
2,7,300,0.07,0.05,505.20666903474466,0.20762840985451148,1.8789932029336393e-12
2,7,300,0.08,0.05,505.1722117437251,0.2076284098544557,2.147688161520479e-12
2,7,300,0.09,0.05,505.13846739183384,0.2076284098543998,2.4169178364428144e-12
2,7,300,0.1,0.05,505.1054042661406,0.20762840985434416,2.68481072052641e-12
2,7,300,0.11,0.05,505.0728618866458,0.20762840985428835,2.953639358197123e-12
2,7,300,0.12,0.05,505.0411288135386,0.20762840985423262,3.2220669586162146e-12
2,7,300,0.13,0.05,505.0097594765016,0.20762840985417683,3.490761917203054e-12
2,7,300,0.14,0.05,504.9788074352677,0.20762840985412112,3.7590558385382716e-12
2,7,300,0.15,0.05,504.94810853943176,0.20762840985406533,4.0277507971251105e-12
2,7,300,0.16,0.05,504.91784004492774,0.20762840985400938,4.2972478302151945e-12
2,7,300,0.17,0.05,504.8880760803227,0.20762840985395387,4.5646059979632935e-12
2,7,300,0.18,0.05,504.85858288249716,0.20762840985389805,4.833434635634007e-12
2,7,300,0.19,0.05,504.82936040162235,0.20762840985384232,5.101862236053099e-12
2,7,300,0.2,0.05,504.8004879384455,0.20762840985378667,5.369888799220568e-12
2,7,360,0.01,0.05,505.44869830683155,0.20762421923365057,2.0183274793494894e-05
2,7,360,0.02,0.05,505.3954584126765,0.2076200274288968,4.037224968718841e-05
2,7,360,0.03,0.05,505.3562463427851,0.20761583444013798,6.056692710027094e-05
2,7,360,0.04,0.05,505.31944423173695,0.20761164026687062,8.076730945781473e-05
2,7,360,0.05,0.05,505.2841585533763,0.20760744490859084,0.00010097339918662987
2,7,360,0.06,0.05,505.24967374055905,0.20760324836479555,0.00012118519870978345
2,7,360,0.07,0.05,505.2164049189879,0.2075990506349803,0.00014140271045675912
2,7,360,0.08,0.05,505.18371264836316,0.20759485171864056,0.00016162593685757528
2,7,360,0.09,0.05,505.15201303162985,0.2075906516152721,0.00018185488034077986
2,7,360,0.1,0.05,505.1208075610946,0.20758645032436956,0.0002020895433402679
2,7,360,0.11,0.05,505.09016128337197,0.20758224784542795,0.00022232992828833035
2,7,360,0.12,0.05,505.0598731074463,0.20757804417794185,0.00024257603761912967
2,7,360,0.13,0.05,505.03002537416126,0.2075738393214051,0.0002628278737704376
2,7,360,0.14,0.05,505.0005361221223,0.20756963327531197,0.00028308543917815443
2,7,360,0.15,0.05,504.9713205782941,0.20756542603915606,0.00030334873628112135
2,7,360,0.16,0.05,504.94237124639375,0.2075612176124303,0.00032361776752165523
2,7,360,0.17,0.05,504.9137006231625,0.20755700799462817,0.000343892535339132
2,7,360,0.18,0.05,504.88524609915066,0.20755279718524217,0.00036417304217800737
2,7,360,0.19,0.05,504.8572161846288,0.20754858518376512,0.0003844592904808656
2,7,360,0.2,0.05,504.82957266276696,0.2075443719896889,0.00040475128269510334
2,7,420,0.01,0.05,505.4473526251147,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.02,0.05,505.4064841313776,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.03,0.05,505.37046063907366,0.2076284098549017,-4.0103725162214844e-16
2,7,420,0.04,0.05,505.33590918192294,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.05,0.05,505.3020909498336,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.06,0.05,505.2688096611149,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.07,0.05,505.2359857220429,0.2076284098549017,-4.0103725162214844e-16
2,7,420,0.08,0.05,505.2038784761968,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.09,0.05,505.17194732667116,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.1,0.05,505.1404959532707,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.11,0.05,505.1093808787331,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.12,0.05,505.0785192026088,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.13,0.05,505.04788640134353,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.14,0.05,505.01757174200543,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.15,0.05,504.98766923677726,0.20762840985490158,1.336790838740495e-16
2,7,420,0.16,0.05,504.9580164274865,0.20762840985490158,1.336790838740495e-16
2,7,420,0.17,0.05,504.9286168734375,0.20762840985490158,1.336790838740495e-16
2,7,420,0.18,0.05,504.89948075302726,0.20762840985490155,2.67358167748099e-16
2,7,420,0.19,0.05,504.87058688576104,0.20762840985490166,-2.67358167748099e-16
2,7,420,0.2,0.05,504.8419183192662,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.01,0.05,505.4499130451063,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.02,0.05,505.4093808491618,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.03,0.05,505.3714182537643,0.2076284098549017,-4.0103725162214844e-16
2,7,480,0.04,0.05,505.3351491690118,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.05,0.05,505.29954585096044,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.06,0.05,505.26453118029474,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.07,0.05,505.22979324794125,0.2076284098549017,-4.0103725162214844e-16
2,7,480,0.08,0.05,505.1957064734249,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.09,0.05,505.16222303783036,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.1,0.05,505.12919143970964,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.11,0.05,505.09646689109337,0.20762840985490166,-2.67358167748099e-16
2,7,480,0.12,0.05,505.06396671003995,0.20762840985490166,-2.67358167748099e-16
